Phyllomyias virescens,Greenish Tyrannulet,H,H,L,L
Phylloscartes beckeri,Bahia Tyrannulet,H,H,H,H
Phylloscartes ceciliae,Alagoas Tyrannulet,H,H,H,H
Phylloscartes chapmani,Chapman's Tyrannulet,H,H,H,H
Phylloscartes difficilis,Serra Do Mar Tyrannulet,H,H,H,H
Phylloscartes eximius,Southern Bristle-tyrant,H,H,L,L
Phylloscartes flaviventris,Rufous-lored Tyrannulet,H,H,H,H
Phylloscartes flavovirens,Yellow-green Tyrannulet,H,H,L,L
Phylloscartes gualaquizae,Ecuadorian Tyrannulet,H,H,H,H
Phylloscartes kronei,Restinga Tyrannulet,H,U,H,L
Phylloscartes lanyoni,Antioquia Bristle-tyrant,H,H,H,H
Phylloscartes nigrifrons,Black-fronted Tyrannulet,H,H,H,H
"Phylloscartes ophthalmicus",Marble-faced Bristle-tyrant,H,H,L,L
Phylloscartes orbitalis,Spectacled Bristle-tyrant,H,H,H,H
Phylloscartes oustaleti,Oustalet's Tyrannulet,H,H,H,H
Phylloscartes parkeri,Cinnamon-faced Tyrannulet,H,H,H,H
Phylloscartes paulista,Sao Paulo Tyrannulet,H,H,L,L
Phylloscartes poecilotis,Variegated Bristle-tyrant,H,H,L,L
Phylloscartes roquettei,Minas Gerais Tyrannulet,H,H,L,L
Phylloscartes superciliaris,Rufous-browed Tyrannulet,H,H,H,H
Phylloscartes sylviolus,Bay-ringed Tyrannulet,H,H,L,L
"Phylloscartes venezuelanus",Venezuelan Bristle-tyrant,H,H,H,H
Phylloscartes ventralis,Mottle-cheeked Tyrannulet,H,H,H,H
Phylloscartes virescens,Olive-green Tyrannulet,H,H,H,H
Phylloscopus affinis,Tickell's Leaf-warbler,U,U,U,L
Phylloscopus amoenus,Sombre Leaf-warbler,H,H,H,H
Phylloscopus armandii,Yellow-streaked Warbler,U,U,U,L
Phylloscopus bonelli,Bonelli's Warbler,H,L,L,L
Phylloscopus borealis,Arctic Warbler,H,H,H,H
Phylloscopus borealoides,Sakhalin Leaf-warbler,H,U,U,L
"Phylloscopus budongoensis",Uganda Woodland-warbler,H,H,L,L
Phylloscopus canariensis,Canary Islands Chiffchaff,H,L,H,L
Phylloscopus cebuensis,"Lemon-throated Leaf-warbler",H,H,U,L
Phylloscopus chloronotus,Pale-rumped Warbler,U,L,U,L
Phylloscopus claudiae,Claudia's Warbler,U,U,U,L
Phylloscopus collybita,Common Chiffchaff,H,L,H,L
Phylloscopus coronatus,Eastern Crowned Warbler,U,U,U,L
Phylloscopus davisoni,Davison's Leaf-warbler,U,U,U,L
Phylloscopus emeiensis,Emei Leaf-warbler,H,U,H,L
Phylloscopus forresti,Sichuan Leaf-warbler,U,U,U,L
Phylloscopus fuligiventer,Smoky Warbler,U,U,U,L
Phylloscopus fuscatus,Dusky Warbler,U,U,U,L
Phylloscopus goodsoni,Hartert's Warbler,U,U,U,L
Phylloscopus griseolus,Sulphur-bellied Warbler,U,U,U,L
Phylloscopus hainanus,Hainan Leaf-warbler,H,H,L,L
Phylloscopus herberti,"Black-capped Woodland-warbler",H,H,L,L
Phylloscopus humei,Hume's Leaf-warbler,U,U,U,L
Phylloscopus ibericus,Iberian Chiffchaff,L,L,L,L
Phylloscopus ijimae,Izu Leaf-warbler,H,U,H,L
Phylloscopus inornatus,Inornate Warbler,U,L,U,L
Phylloscopus kansuensis,Gansu Leaf-warbler,H,U,U,L
Phylloscopus laetus,"Red-faced Woodland-warbler",H,H,L,L
Phylloscopus laurae,Laura's Woodland-warbler,H,U,H,L
"Phylloscopus maculipennis",Ashy-throated Warbler,U,U,U,L
Phylloscopus magnirostris,Large-billed Leaf-warbler,U,L,U,L
Phylloscopus makirensis,Makira Leaf-warbler,H,H,L,L
Phylloscopus neglectus,Plain Leaf-warbler,H,U,L,L
Phylloscopus occipitalis,Western Crowned Warbler,U,U,U,L
Phylloscopus ogilviegranti,Kloss's Leaf-warbler,U,U,U,L
Phylloscopus olivaceus,Philippine Leaf-warbler,H,H,U,L
"Phylloscopus poliocephalus",Island Leaf-warbler,U,U,U,L
Phylloscopus presbytes,Timor Leaf-warbler,U,U,U,L
Phylloscopus proregulus,Lemon-rumped Warbler,U,U,U,L
Phylloscopus pulcher,Buff-barred Warbler,U,L,U,L
Phylloscopus reguloides,"Southern Blyth's Leaf-warbler",U,L,U,L
Phylloscopus ricketti,Sulphur-breasted Warbler,U,U,U,L
Phylloscopus ruficapilla,"Yellow-throated Woodland-warbler",H,H,L,L
Phylloscopus sarasinorum,Sulawesi Leaf-warbler,H,H,H,H
Phylloscopus schwarzi,Radde's Warbler,U,U,U,L
Phylloscopus sibilatrix,Wood Warbler,H,L,H,L
Phylloscopus subaffinis,Buff-throated Warbler,U,L,U,L
Phylloscopus subviridis,Brooks's Leaf-warbler,U,U,H,L
Phylloscopus tenellipes,Pale-legged Leaf-warbler,U,U,U,L
Phylloscopus trivirgatus,Mountain Leaf-warbler,H,H,U,L
Phylloscopus trochiloides,Greenish Warbler,H,L,H,L
Phylloscopus trochilus,Willow Warbler,H,L,H,L
Phylloscopus tytleri,Tytler's Leaf-warbler,H,U,H,L
Phylloscopus umbrovirens,Brown Woodland-warbler,U,L,L,L
"Phylloscopus xanthoschistos",Grey-hooded Warbler,H,L,U,L
Phylloscopus yunnanensis,Chinese Leaf-warbler,U,U,U,L
Phytotoma raimondii,Peruvian Plantcutter,H,L,H,L
Phytotoma rara,Rufous-tailed Plantcutter,U,L,L,L
Phytotoma rutila,White-tipped Plantcutter,H,L,L,L
Piaya cayana,Squirrel Cuckoo,L,L,L,L
Piaya melanogaster,Black-bellied Cuckoo,H,U,H,L
Pica nuttalli,Yellow-billed Magpie,H,H,L,L
Pica pica,Black-billed Magpie,H,H,H,H
"Picathartes gymnocephalus",White-necked Picathartes,H,H,L,L
Picathartes oreas,Grey-necked Picathartes,H,H,H,H
Picoides albolarvatus,White-headed Woodpecker,H,L,L,L
Picoides arcticus,Black-backed Woodpecker,H,L,L,L
Picoides arizonae,Arizona Woodpecker,H,L,H,L
Picoides borealis,Red-cockaded Woodpecker,H,H,L,L
Picoides dorsalis,"American Three-toed Woodpecker",H,U,L,L
Picoides fumigatus,Smoky-brown Woodpecker,H,L,L,L
Picoides nuttallii,Nuttall's Woodpecker,H,L,L,L
Picoides pubescens,Downy Woodpecker,H,L,L,L
Picoides scalaris,Ladder-backed Woodpecker,H,L,H,L
Picoides stricklandi,Strickland's Woodpecker,H,L,L,L
Picoides tridactylus,"Eurasian Three-toed Woodpecker",H,L,L,L
Picoides villosus,Hairy Woodpecker,H,L,H,L
Piculus aurulentus,White-browed Woodpecker,H,U,L,L
Piculus callopterus,Stripe-cheeked Woodpecker,H,U,L,L
Piculus chrysochloros,Golden-green Woodpecker,H,U,L,L
Piculus flavigula,"Yellow-throated Woodpecker",H,U,H,L
Piculus leucolaemus,White-throated Woodpecker,H,U,H,L
Piculus litae,Lita Woodpecker,H,U,H,L
Piculus simplex,Rufous-winged Woodpecker,H,L,H,L
Picumnus albosquamatus,White-wedged Piculet,U,U,L,L
Picumnus cinnamomeus,Chestnut Piculet,H,U,H,L
Picumnus cirratus,White-barred Piculet,U,L,L,L
Picumnus dorbignyanus,Ocellated Piculet,H,U,H,L
Picumnus exilis,Golden-spangled Piculet,H,U,H,L
Picumnus fulvescens,Tawny Piculet,U,U,L,L
Picumnus fuscus,Rusty-necked Piculet,H,U,U,L
Picumnus granadensis,Greyish Piculet,U,U,H,L
Picumnus innominatus,Speckled Piculet,H,L,U,L
Picumnus lafresnayi,Lafresnaye's Piculet,H,H,H,H
Picumnus limae,Ochraceous Piculet,H,U,L,L
Picumnus minutissimus,Guianan Piculet,H,L,H,L
Picumnus nebulosus,Mottled Piculet,H,U,L,L
Picumnus olivaceus,Olivaceous Piculet,U,L,L,L
Picumnus pumilus,Orinoco Piculet,H,U,H,L
Picumnus pygmaeus,Spotted Piculet,U,U,L,L
Picumnus rufiventris,Rufous-breasted Piculet,H,U,H,L
Picumnus sclateri,Ecuadorian Piculet,H,U,H,L
Picumnus spilogaster,White-bellied Piculet,H,U,H,L
Picumnus squamulatus,Scaled Piculet,U,U,L,L
Picumnus steindachneri,Speckle-chested Piculet,H,U,H,L
Picumnus subtilis,Fine-barred Piculet,H,U,H,L
Picumnus temminckii,Ochre-collared Piculet,H,U,L,L
Picumnus varzeae,Varzea Piculet,H,U,H,L
Picus awokera,Japanese Woodpecker,U,L,H,L
Picus canus,Grey-faced Woodpecker,H,L,H,L
Picus chlorolophus,Lesser Yellownape,H,L,U,L
Picus erythropygius,Black-headed Woodpecker,H,L,H,L
Picus flavinucha,Greater Yellownape,H,L,H,L
Picus mentalis,"Checker-throated Woodpecker",H,L,U,L
Picus mineaceus,Banded Woodpecker,H,L,U,L
Picus puniceus,"Crimson-winged Woodpecker",U,L,U,L
Picus rabieri,Red-collared Woodpecker,H,U,H,L
Picus squamatus,Scaly-bellied Woodpecker,U,L,U,L
Picus vaillantii,Levaillant's Woodpecker,H,L,H,L
Picus viridanus,"Streak-breasted Woodpecker",H,L,U,L
Picus viridis,Eurasian Green Woodpecker,H,L,H,L
Picus vittatus,Laced Woodpecker,U,L,U,L
Picus xanthopygaeus,Streak-throated Woodpecker,H,L,L,L
Piezorhina cinerea,Cinereous Finch,H,U,H,L
Pilherodius pileatus,Capped Heron,H,H,H,H
Pinarocorys erythropygia,Rufous-rumped Lark,U,H,H,L
Pinaroloxias inornata,Cocos Finch,H,H,U,L
Pinarornis plumosus,Boulder Chat,U,L,U,L
Pinicola enucleator,Pine Grosbeak,H,L,H,L
Pinicola subhimachala,Crimson-browed Finch,U,U,U,L
Pionites leucogaster,White-bellied Parrot,H,H,L,L
Pionites melanocephalus,Black-headed Parrot,H,H,H,H
Pionopsitta pileata,Pileated Parrot,H,H,L,L
Pionus chalcopterus,Bronze-winged Parrot,U,H,H,L
Pionus fuscus,Dusky Parrot,H,H,H,H
Pionus maximiliani,Scaly-headed Parrot,U,H,L,L
Pionus menstruus,Blue-headed Parrot,H,H,H,H
Pionus senilis,White-crowned Parrot,L,H,H,L
Pionus sordidus,Red-billed Parrot,U,H,H,L
Pionus tumultuosus,Speckle-faced Parrot,H,H,L,L
Pipile cujubi,Red-throated Piping-guan,H,U,H,L
Pipile cumanensis,Blue-throated Piping-guan,U,L,U,L
Pipile jacutinga,Black-fronted Piping-guan,H,L,L,L
Pipile pipile,Trinidad Piping-guan,H,H,H,H
Pipilo aberti,Abert's Towhee,H,L,H,L
Pipilo albicollis,White-throated Towhee,L,L,L,L
Pipilo chlorurus,Green-tailed Towhee,H,L,H,L
Pipilo crissalis,California Towhee,H,L,L,L
Pipilo erythrophthalmus,Eastern Towhee,H,L,H,L
Pipilo fuscus,Canyon Towhee,H,L,H,L
Pipilo maculatus,Spotted Towhee,H,L,H,L
Pipilo ocai,Collared Towhee,L,L,L,L
Pipra aureola,Crimson-hooded Manakin,H,H,H,H
Pipra chloromeros,Round-tailed Manakin,H,H,H,H
Pipra cornuta,Scarlet-horned Manakin,H,H,H,H
Pipra erythrocephala,Golden-headed Manakin,H,H,H,H
Pipra fasciicauda,Band-tailed Manakin,H,H,L,L
Pipra filicauda,Wire-tailed Manakin,H,H,H,H
Pipra mentalis,Red-capped Manakin,H,H,H,H
Pipra pipra,White-crowned Manakin,H,H,H,H
Pipra rubrocapilla,Red-headed Manakin,H,H,H,H
Pipraeidea melanonota,Fawn-breasted Tanager,U,U,L,L
Pipreola arcuata,Barred Fruiteater,H,U,L,L
Pipreola aureopectus,Golden-breasted Fruiteater,H,U,H,L
Pipreola chlorolepidota,Fiery-throated Fruiteater,H,U,H,L
Pipreola formosa,Handsome Fruiteater,H,U,H,L
Pipreola frontalis,Scarlet-breasted Fruiteater,H,U,H,L
Pipreola intermedia,Band-tailed Fruiteater,H,U,H,L
Pipreola jucunda,Orange-breasted Fruiteater,H,H,H,H
Pipreola riefferii,Green-and-black Fruiteater,H,H,H,H
Pipreola whitelyi,Red-banded Fruiteater,H,U,H,L
Piprites chloris,Wing-barred Piprites,H,H,U,L
Piprites griseiceps,Grey-headed Piprites,H,H,U,L
Piprites pileata,Black-capped Piprites,H,H,L,L
Piranga bidentata,Flame-coloured Tanager,L,L,H,L
Piranga erythrocephala,Red-headed Tanager,L,U,L,L
Piranga flava,Hepatic Tanager,L,L,L,L
Piranga leucoptera,White-winged Tanager,L,U,L,L
Piranga ludoviciana,Western Tanager,H,L,H,L
Piranga olivacea,Scarlet Tanager,L,L,L,L
Piranga roseogularis,Rose-throated Tanager,L,U,H,L
Piranga rubra,Summer Tanager,L,L,L,L
Piranga rubriceps,Red-hooded Tanager,H,U,H,L
Pitangus lictor,Lesser Kiskadee,H,L,H,L
Pitangus sulphuratus,Great Kiskadee,L,L,L,L
Pithecophaga jefferyi,Philippine Eagle,H,H,L,L
Pithys albifrons,White-plumed Antbird,H,H,H,H
Pithys castaneus,White-masked Antbird,H,H,H,H
Pitohui cristatus,Crested Pitohui,H,H,L,L
Pitohui dichrous,Hooded Pitohui,U,H,H,L
Pitohui ferrugineus,Rusty Pitohui,U,H,L,L
Pitohui incertus,White-bellied Pitohui,H,H,H,H
Pitohui kirhocephalus,Variable Pitohui,U,H,L,L
Pitohui nigrescens,Black Pitohui,H,H,H,H
Pitta anerythra,Black-faced Pitta,H,U,L,L
Pitta angolensis,African Pitta,U,L,L,L
Pitta arcuata,Blue-banded Pitta,H,H,U,L
Pitta baudii,Blue-headed Pitta,H,H,H,H
Pitta brachyura,Indian Pitta,H,L,L,L
Pitta caerulea,Giant Pitta,H,H,H,H
Pitta cyanea,Blue Pitta,H,H,U,L
Pitta dohertyi,Sula Pitta,H,U,L,L
Pitta elegans,Elegant Pitta,U,L,U,L
Pitta elliotii,Bar-bellied Pitta,H,L,U,L
Pitta erythrogaster,Red-bellied Pitta,U,L,L,L
Pitta granatina,Garnet Pitta,H,H,H,H
Pitta guajana,Banded Pitta,H,L,H,L
Pitta gurneyi,Gurney's Pitta,H,L,H,L
Pitta iris,Rainbow Pitta,H,L,L,L
Pitta kochi,Whiskered Pitta,H,U,H,L
Pitta maxima,Ivory-breasted Pitta,H,H,H,H
Pitta megarhyncha,Mangrove Pitta,H,L,H,L
Pitta nympha,Fairy Pitta,H,L,L,L
Pitta oatesi,Rusty-naped Pitta,H,H,U,L
Pitta phayrei,Eared Pitta,H,H,U,L
Pitta reichenowi,Green-breasted Pitta,H,L,H,L
Pitta schneideri,Schneider's Pitta,H,H,H,H
Pitta sordida,Hooded Pitta,U,L,U,L
Pitta soror,Blue-rumped Pitta,U,L,U,L
Pitta steerii,Azure-breasted Pitta,H,H,H,H
Pitta superba,Superb Pitta,H,H,H,H
Pitta venusta,Graceful Pitta,H,H,H,H
Pitta versicolor,Noisy Pitta,U,L,L,L
Pittasoma michleri,Black-crowned Antpitta,H,H,L,L
Pittasoma rufopileatum,Rufous-crowned Antpitta,H,H,H,H
Pityriasis gymnocephala,Bornean Bristlehead,H,U,H,L
Platalea ajaja,Roseate Spoonbill,L,H,L,L
Platalea alba,African Spoonbill,L,H,L,L
Platalea flavipes,Yellow-billed Spoonbill,U,H,U,L
Platalea leucorodia,Eurasian Spoonbill,L,H,H,L
Platalea minor,Black-faced Spoonbill,H,H,H,H
Platalea regia,Royal Spoonbill,U,H,U,L
Platycercus adscitus,Pale-headed Rosella,U,H,U,L
Platycercus caledonicus,Green Rosella,H,L,H,L
Platycercus elegans,Crimson Rosella,H,H,L,L
Platycercus eximius,Eastern Rosella,U,L,U,L
Platycercus icterotis,Western Rosella,U,H,U,L
Platycercus venustus,Northern Rosella,U,L,U,L
Platylophus galericulatus,Crested Jay,H,H,H,H
Platyrinchus cancrominus,Stub-tailed Spadebill,H,H,H,H
Platyrinchus coronatus,Golden-crowned Spadebill,H,H,H,H
Platyrinchus flavigularis,Yellow-throated Spadebill,H,H,H,H
Platyrinchus leucoryphus,Russet-winged Spadebill,H,H,L,L
Platyrinchus mystaceus,White-throated Spadebill,U,H,L,L
"Platyrinchus platyrhynchos",White-crested Spadebill,H,H,H,H
Platyrinchus saturatus,Cinnamon-crested Spadebill,H,H,H,H
Platysmurus leucopterus,Black Magpie,H,L,H,L
Platyspiza crassirostris,Vegetarian Finch,H,H,U,L
Platysteira albifrons,White-fronted Wattle-eye,U,H,L,L
Platysteira blissetti,Red-cheeked Wattle-eye,U,H,U,L
Platysteira castanea,Chestnut Wattle-eye,H,H,L,L
Platysteira chalybea,Black-necked Wattle-eye,H,H,L,L
Platysteira concreta,Yellow-bellied Wattle-eye,U,H,L,L
Platysteira cyanea,Brown-throated Wattle-eye,U,H,H,L
Platysteira peltata,Black-throated Wattle-eye,U,H,L,L
Platysteira tonsa,White-spotted Wattle-eye,H,H,H,H
Plectorhyncha lanceolata,Striped Honeyeater,U,L,U,L
"Plectrophenax hyperboreus",McKay's Bunting,H,H,H,H
Plectrophenax nivalis,Snow Bunting,H,H,H,H
Plectropterus gambensis,Spur-winged Goose,L,H,L,L
Plegadis chihi,White-faced Ibis,H,H,L,L
Plegadis falcinellus,Glossy Ibis,L,H,L,L
Plegadis ridgwayi,Puna Ibis,H,H,H,H
Plocepasser donaldsoni,"Donaldson-Smith's Sparrow-weaver",H,U,H,L
Plocepasser mahali,"White-browed Sparrow-weaver",U,U,U,L
"Plocepasser rufoscapulatus","Chestnut-backed Sparrow-weaver",H,U,U,L
Plocepasser superciliosus,"Chestnut-crowned Sparrow-weaver",U,U,H,L
Ploceus albinucha,Maxwell's Black Weaver,H,U,L,L
Ploceus alienus,Strange Weaver,H,U,L,L
Ploceus angolensis,Bar-winged Weaver,H,H,U,L
Ploceus aurantius,Orange Weaver,U,U,H,L
Ploceus aureonucha,Golden-naped Weaver,H,U,H,L
Ploceus badius,Cinnamon Weaver,U,L,U,L
Ploceus baglafecht,Baglafecht Weaver,U,U,L,L
Ploceus bannermani,Bannerman's Weaver,H,H,L,L
Ploceus batesi,Bates's Weaver,H,H,H,H
Ploceus benghalensis,Black-breasted Weaver,U,L,U,L
Ploceus bertrandi,Bertrand's Weaver,U,U,L,L
Ploceus bicolor,Forest Weaver,U,U,L,L
Ploceus bojeri,Golden Palm Weaver,U,U,U,L
Ploceus burnieri,Kilombero Weaver,H,U,H,L
Ploceus capensis,Cape Weaver,H,H,L,L
Ploceus castaneiceps,Taveta Golden Weaver,H,U,H,L
Ploceus castanops,"Northern Brown-throated Weaver",H,U,H,L
Ploceus cucullatus,Village Weaver,U,L,L,L
Ploceus dichrocephalus,Salvadori's Weaver,H,U,L,L
Ploceus dorsomaculatus,Yellow-capped Weaver,H,U,H,L
Ploceus flavipes,Yellow-legged Weaver,H,H,H,H
Ploceus galbula,Rueppell's Weaver,U,U,U,L
Ploceus golandi,Clarke's Weaver,H,H,H,H
Ploceus grandis,Giant Weaver,H,H,L,L
Ploceus heuglini,Heuglin's Masked-weaver,U,U,H,L
Ploceus hypoxanthus,Asian Golden Weaver,H,L,H,L
Ploceus intermedius,Lesser Masked Weaver,U,U,L,L
Ploceus jacksoni,Golden-backed Weaver,U,U,H,L
Ploceus katangae,Katanga Masked-weaver,U,U,U,L
Ploceus luteolus,Little Weaver,U,U,U,L
Ploceus manyar,Streaked Weaver,U,L,U,L
Ploceus megarhynchus,Yellow Weaver,H,L,H,L
Ploceus melanocephalus,Black-headed Weaver,U,U,U,L
Ploceus melanogaster,Black-billed Weaver,H,U,L,L
Ploceus nelicourvi,Nelicourvi Weaver,H,L,U,L
Ploceus nicolli,Usambara Weaver,H,H,H,H
Ploceus nigerrimus,Vieillot's Black Weaver,U,U,L,L
Ploceus nigricollis,Black-necked Weaver,U,U,L,L
Ploceus nigrimentus,Black-chinned Weaver,L,U,L,L
Ploceus ocularis,Spectacled Weaver,U,U,L,L
Ploceus olivaceiceps,Olive-headed Weaver,H,U,L,L
Ploceus pelzelni,Slender-billed Weaver,U,U,L,L
Ploceus philippinus,Baya Weaver,U,L,L,L
Ploceus preussi,Preuss's Weaver,H,U,L,L
Ploceus princeps,Principe Golden Weaver,H,H,L,L
Ploceus reichardi,Tanzania Masked-weaver,U,U,H,L
Ploceus rubiginosus,Chestnut Weaver,H,U,U,L
Ploceus ruweti,Lake Lufira Weaver,U,U,H,L
Ploceus sakalava,Sakalava Weaver,U,L,U,L
Ploceus sanctithomae,Sao Tome Weaver,H,H,L,L
Ploceus spekei,Speke's Weaver,U,U,L,L
Ploceus spekeoides,Fox's Weaver,H,U,H,L
Ploceus subaureus,African Golden Weaver,U,U,U,L
Ploceus subpersonatus,Loango Weaver,H,U,H,L
Ploceus superciliosus,Compact Weaver,U,U,L,L
Ploceus taeniopterus,Northern Masked-weaver,U,U,U,L
Ploceus temporalis,Bocage's Weaver,U,L,U,L
Ploceus tricolor,Yellow-mantled Weaver,H,U,L,L
Ploceus velatus,Southern Masked-weaver,H,U,L,L
Ploceus vitellinus,Vitelline Masked-weaver,U,H,U,L
Ploceus weynsi,Weyns's Weaver,H,U,H,L
Ploceus xanthops,Holub's Golden Weaver,U,U,L,L
Ploceus xanthopterus,"Southern Brown-throated Weaver",U,U,U,L
Pluvialis apricaria,Eurasian Golden Plover,H,H,H,H
Pluvialis dominica,American Golden Plover,L,H,L,L
Pluvialis fulva,Pacific Golden Plover,L,H,H,L
Pluvialis squatarola,Grey Plover,L,H,H,L
Pluvianellus socialis,Magellanic Plover,H,H,H,H
Pnoepyga formosana,Taiwan Wren-babbler,H,H,U,L
Pnoepyga immaculata,Nepal Wren-babbler,H,H,H,H
Pnoepyga pusilla,Pygmy Wren-babbler,H,H,U,L
Podager nacunda,Nacunda Nighthawk,U,H,L,L
Podargus ocellatus,Marbled Frogmouth,U,H,U,L
Podargus papuensis,Papuan Frogmouth,U,H,U,L
Podargus strigoides,Tawny Frogmouth,H,H,L,L
Podica senegalensis,African Finfoot,L,H,L,L
Podiceps auritus,Horned Grebe,H,H,H,H
Podiceps cristatus,Great Crested Grebe,H,H,H,H
Podiceps gallardoi,Hooded Grebe,H,H,H,H
Podiceps grisegena,Red-necked Grebe,H,H,L,L
Podiceps major,Great Grebe,U,H,H,L
Podiceps nigricollis,Black-necked Grebe,H,H,H,H
Podiceps occipitalis,Silvery Grebe,H,H,L,L
Podiceps taczanowskii,Junin Grebe,H,H,H,H
Podilymbus podiceps,Pied-billed Grebe,L,L,L,L
Podoces biddulphi,Xinjiang Ground-jay,H,H,H,H
Podoces hendersoni,Mongolian Ground-jay,H,H,U,L
Podoces panderi,Turkestan Ground-jay,H,H,U,L
Podoces pleskei,Iranian Ground-jay,H,H,U,L
Poecilodryas albonotata,Black-throated Robin,U,U,U,L
Poecilodryas brachyura,Black-chinned Robin,H,U,U,L
Poecilodryas hypoleuca,Black-sided Robin,H,U,L,L
Poecilodryas placens,Olive-yellow Robin,H,U,U,L
Poecilodryas superciliosa,White-browed Robin,U,H,U,L
Poecilotriccus albifacies,White-cheeked Tody-tyrant,H,H,H,H
Poecilotriccus calopterus,"Golden-winged Tody-flycatcher",U,U,H,L
Poecilotriccus capitalis,Black-and-white Tody-tyrant,H,U,H,L
Poecilotriccus fumifrons,"Smoky-fronted Tody-flycatcher",H,U,H,L
Poecilotriccus latirostris,"Rusty-fronted Tody-flycatcher",H,U,L,L
Poecilotriccus luluae,Lulu's Tody-tyrant,H,H,H,H
"Poecilotriccus plumbeiceps",Ochre-faced Tody-flycatcher,H,L,L,L
Poecilotriccus pulchellus,Black-backed Tody-flycatcher,U,U,H,L
Poecilotriccus ruficeps,Rufous-crowned Tody-tyrant,H,U,H,L
Poecilotriccus russatus,Ruddy Tody-flycatcher,H,H,H,H
Poecilotriccus senex,"Buff-cheeked Tody-flycatcher",H,H,H,H
Poecilotriccus sylvia,Slate-headed Tody-flycatcher,L,H,H,L
Poeoptera kenricki,Kenrick's Starling,H,U,L,L
Poephila acuticauda,Long-tailed Finch,U,L,U,L
Poephila cincta,Black-throated Finch,U,L,L,L
Poephila personata,Masked Finch,U,L,U,L
Pogoniulus atroflavus,Red-rumped Tinkerbird,H,H,H,H
Pogoniulus bilineatus,Yellow-rumped Tinkerbird,H,H,L,L
Pogoniulus chrysoconus,Yellow-fronted Tinkerbird,H,H,L,L
Pogoniulus coryphaeus,Western Green-tinkerbird,U,H,L,L
Pogoniulus leucomystax,"Moustached Green-tinkerbird",U,H,H,L
Pogoniulus makawai,White-chested Tinkerbird,H,H,H,H
Pogoniulus pusillus,Red-fronted Tinkerbird,H,H,L,L
Pogoniulus scolopaceus,Speckled Tinkerbird,H,H,H,H
Pogoniulus simplex,African Green-tinkerbird,U,H,L,L
Pogoniulus subsulphureus,Yellow-throated Tinkerbird,H,H,H,H
Pogonocichla stellata,White-starred Robin,U,L,L,L
Poicephalus crassus,Niam-niam Parrot,H,H,H,H
"Poicephalus cryptoxanthus",Brown-headed Parrot,U,H,L,L
Poicephalus flavifrons,Yellow-fronted Parrot,U,H,L,L
Poicephalus gulielmi,Red-fronted Parrot,U,H,H,L
Poicephalus meyeri,Meyer's Parrot,U,H,U,L
Poicephalus robustus,Brown-necked Parrot,U,H,L,L
Poicephalus rueppellii,Rueppell's Parrot,H,H,L,L
Poicephalus rufiventris,Red-bellied Parrot,U,H,U,L
Poicephalus senegalus,Senegal Parrot,U,H,H,L
Polemaetus bellicosus,Martial Eagle,L,H,L,L
Polihierax insignis,White-rumped Falcon,U,H,L,L
Polihierax semitorquatus,Pygmy Falcon,H,H,L,L
"Poliocephalus poliocephalus",Hoary-headed Grebe,H,L,L,L
Poliocephalus rufopectus,New Zealand Grebe,H,L,H,L
Poliolais lopezi,White-tailed Warbler,U,H,L,L
Polioptila albiloris,White-lored Gnatcatcher,L,L,L,L
Polioptila caerulea,Blue-grey Gnatcatcher,H,L,L,L
Polioptila californica,California Gnatcatcher,H,L,L,L
Polioptila clementsi,Iquitos Gnatcatcher,H,H,H,H
Polioptila dumicola,Masked Gnatcatcher,U,U,L,L
Polioptila guianensis,Guianan Gnatcatcher,H,H,H,H
Polioptila lactea,Creamy-bellied Gnatcatcher,H,U,L,L
Polioptila lembeyei,Cuban Gnatcatcher,H,L,H,L
Polioptila melanura,Black-tailed Gnatcatcher,H,L,H,L
Polioptila nigriceps,Black-capped Gnatcatcher,L,U,H,L
Polioptila plumbea,Tropical Gnatcatcher,L,L,H,L
Polioptila schistaceigula,Slate-throated Gnatcatcher,H,H,H,H
Polyboroides radiatus,Madagascar Harrier-hawk,H,H,L,L
Polyboroides typus,African Harrier-hawk,L,H,L,L
Polyonymus caroli,Bronze-tailed Comet,H,U,H,L
Polyplectron bicalcaratum,Grey Peacock-pheasant,H,H,U,L
Polyplectron chalcurum,"Bronze-tailed Peacock-pheasant",H,H,H,H
Polyplectron germaini,Germain's Peacock-pheasant,H,H,L,L
Polyplectron inopinatum,Mountain Peacock-pheasant,H,H,H,H
Polyplectron malacense,Malayan Peacock-pheasant,H,H,L,L
Polyplectron napoleonis,Palawan Peacock-pheasant,H,H,H,H
"Polyplectron schleiermacheri",Bornean Peacock-pheasant,H,H,H,H
Polysticta stelleri,Steller's Eider,H,H,H,H
Polystictus pectoralis,Bearded Tachuri,U,L,L,L
Polystictus superciliaris,Grey-backed Tachuri,U,H,L,L
Polytelis alexandrae,Princess Parrot,H,L,L,L
Polytelis anthopeplus,Regent Parrot,H,H,L,L
Polytelis swainsonii,Superb Parrot,H,L,L,L
Polytmus guainumbi,White-tailed Goldenthroat,U,H,L,L
Polytmus milleri,Tepui Goldenthroat,H,H,H,H
Polytmus theresiae,Green-tailed Goldenthroat,H,H,H,H
Pomarea dimidiata,Rarotonga Monarch,H,H,U,L
Pomarea iphis,Iphis Monarch,H,H,U,L
Pomarea mendozae,Marquesan Monarch,H,H,U,L
Pomarea nigra,Tahiti Monarch,H,H,U,L
