countrynum,statenum,Route,Active,Lati,Longi,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,6,11,1,35.678979,-109.2046208,84,16,0,1,1
840,6,12,1,34.9859877,-114.4831159,83,33,0,1,1
840,6,13,1,34.7270747,-113.9188229,82,33,0,1,1
840,6,14,1,34.6437087,-112.4327389,84,34,0,1,1
840,6,15,0,34.8492047,-111.4342499,84,34,0,1,1
840,6,16,0,34.6673667,-110.3230139,87,34,0,1,1
840,6,17,1,34.4781336,-109.6046705,87,16,0,1,1
840,6,18,1,33.6562037,-114.2169649,82,33,0,1,1
840,6,19,0,33.8839297,-113.8530119,82,33,0,1,1
840,6,20,1,33.7034749,-112.2723363,82,33,0,1,1
840,6,21,0,33.0219797,-111.2169189,82,33,0,1,1
840,6,22,0,33.8114477,-110.9051519,81,34,0,1,1
840,6,23,0,33.6100527,-109.1067429,84,34,0,1,1
840,6,24,1,32.8332815,-114.3988546,82,33,0,1,1
840,6,25,1,32.9285617,-113.5413359,82,33,0,1,1
840,6,26,0,32.3325717,-112.7874759,82,33,0,1,1
840,6,27,0,33.0156287,-111.3839189,82,33,0,1,1
840,6,28,1,32.0343407,-110.3031159,81,34,0,1,1
840,6,29,1,32.4996877,-109.3368449,56,34,0,1,1
840,6,30,0,32.0266567,-112.9573589,82,33,0,1,1
840,6,31,0,31.387449,-111.064564,81,34,0,1,1
840,6,32,1,31.5175977,-110.7949529,81,34,0,1,1
840,6,33,0,31.8181957,-109.6948089,81,34,0,1,1
840,6,51,1,36.2863797,-113.0649869,87,16,0,1,1
840,6,52,1,36.3131479,-112.0319722,84,16,0,1,1
840,6,53,1,36.9132282,-111.4526999,87,16,0,1,1
840,6,54,1,36.3915637,-110.8794319,87,16,0,1,1
840,6,55,1,36.3599237,-109.6437909,87,16,0,1,1
840,6,56,1,35.1226722,-114.582156,82,33,0,1,1
840,6,57,1,35.4272901,-113.8087941,87,33,0,1,1
840,6,58,1,35.0556327,-112.2188339,84,34,0,1,1
840,6,59,1,35.1634107,-111.9475859,84,34,0,1,1
840,6,60,1,35.2779817,-110.3798989,87,16,0,1,1
840,6,61,0,35.5302347,-109.8516089,87,16,0,1,1
840,6,63,1,34.2318174,-113.5975476,82,33,0,1,1
840,6,64,1,34.7733727,-112.6192267,84,34,0,1,1
840,6,65,1,34.3566847,-111.1008299,84,34,0,1,1
840,6,66,1,34.7,-110.7666667,84,34,0,1,1
840,6,67,1,34.1153987,-109.9154509,84,34,0,1,1
840,6,68,1,33.2314477,-114.668276,82,33,0,1,1
840,6,69,1,33.2869987,-112.9375459,82,33,0,1,1
840,6,70,0,33.3339864,-112.677217,82,33,0,1,1
840,6,71,1,33.8177037,-111.6398389,82,34,0,1,1
840,6,72,1,33.1754789,-110.5290913,82,34,0,1,1
840,6,73,1,33.8668667,-109.1657669,84,34,0,1,1
840,6,74,1,32.8548017,-114.4452209,82,33,0,1,1
840,6,76,0,32.1764407,-112.2624969,82,33,0,1,1
840,6,77,1,32.57312,-111.3291239,82,33,0,1,1
840,6,78,1,32.5434377,-110.5053099,81,34,0,1,1
840,6,79,1,32.6498267,-109.8181145,81,34,0,1,1
840,6,80,1,32.4009815,-112.9321083,82,33,0,1,1
840,6,81,1,31.7120327,-111.0671459,81,34,0,1,1
840,6,82,1,31.9576267,-110.9446259,81,34,0,1,1
840,6,83,1,31.6464055,-109.4732045,56,34,0,1,1
840,6,101,1,36.6901017,-113.4587859,87,16,0,1,1
840,6,103,1,36.6095467,-111.0768659,87,16,0,1,1
840,6,105,1,36.3019687,-109.1965869,84,16,0,1,1
840,6,106,0,35.8663787,-114.6619869,83,33,0,1,1
840,6,107,1,35.5541565,-113.3760172,87,16,0,1,1
840,6,108,1,35.2307957,-112.5859679,87,16,0,1,1
840,6,115,1,34.8379964,-111.4382855,84,34,0,1,1
840,6,116,1,34.6116178,-110.3781682,84,34,0,1,1
840,6,119,0,33.9225847,-113.8247909,82,33,0,1,1
840,6,121,1,33.0385437,-111.3789069,82,33,0,1,1
840,6,122,1,33.5656117,-110.9464649,81,34,0,1,1
840,6,123,1,33.6103817,-109.1063079,84,34,0,1,1
840,6,126,1,32.4655,-112.86988,82,33,0,1,1
840,6,127,1,32.9583127,-111.3334729,82,33,0,1,1
840,6,130,0,31.9571917,-112.7999879,82,33,0,1,1
840,6,133,1,31.9825267,-109.2013399,81,34,0,1,1
840,6,161,1,35.5413048,-109.3232177,87,16,0,1,1
840,6,170,1,33.3339864,-112.677217,82,33,0,1,1
840,6,176,0,32.3559327,-112.8270799,82,33,0,1,1
840,6,206,1,35.8663187,-114.6620259,83,33,0,1,1
840,6,219,1,33.9225847,-113.82479,82,33,0,1,1
840,6,233,1,31.75871,-109.73797,81,34,0,1,1
840,6,900,1,31.9197167,-109.9150009,81,34,0,1,3
840,6,901,0,31.6064617,-109.2258228,81,34,0,1,3
840,7,1,1,33.3121558,-91.8906744,4,25,0,1,1
840,7,2,1,33.1683737,-91.3322519,5,26,0,1,1
840,7,3,0,33.9045937,-92.5979989,4,25,0,1,1
840,7,4,1,33.5907857,-92.6974039,4,25,0,1,1
840,7,5,1,33.3755757,-93.4706879,4,25,0,1,1
840,7,6,1,33.6627163,-93.6694105,4,25,0,1,1
840,7,7,1,33.6969877,-94.1229479,4,25,0,1,1
840,7,8,1,34.9269397,-90.5065699,5,26,0,1,1
840,7,9,0,34.7079957,-91.7000729,5,26,0,1,1
840,7,10,1,34.0487397,-91.4995419,5,26,0,1,1
840,7,11,0,34.6176687,-92.7855459,19,25,0,1,1
840,7,12,0,34.3401497,-92.6636599,4,25,0,1,1
840,7,13,1,34.0344927,-93.2513959,4,25,0,1,1
840,7,14,0,34.6972007,-93.0827549,19,25,0,1,1
840,7,15,1,34.9704407,-94.0440279,19,25,0,1,1
840,7,16,1,35.4848667,-90.6809479,5,26,0,1,1
840,7,17,0,35.5182337,-90.2869869,5,26,0,1,1
840,7,18,0,35.3146747,-91.3577789,5,26,0,1,1
840,7,19,1,35.9114603,-91.3426352,19,26,0,1,1
840,7,20,1,35.6330837,-92.7182699,19,24,0,1,1
840,7,21,1,35.5702167,-92.1956399,19,25,0,1,1
840,7,22,1,35.4263985,-93.6640897,19,25,0,1,1
840,7,23,1,35.7806777,-93.0696409,19,24,0,1,1
840,7,24,1,35.3514159,-94.3318236,19,25,0,1,1
840,7,25,1,36.4436877,-90.9236529,5,26,0,1,1
840,7,26,1,36.0989147,-91.7354059,19,24,0,1,1
840,7,27,1,36.4061087,-92.1148009,19,24,0,1,1
840,7,28,1,36.1206137,-93.2802279,19,24,0,1,1
840,7,29,1,36.4053037,-94.1100149,19,24,0,1,1
840,7,30,1,36.329802,-94.303299,19,24,0,1,1
840,7,31,1,36.394077,-93.472462,19,24,0,1,1
840,7,32,1,36.210562,-92.751243,19,24,0,1,1
840,7,33,1,36.313763,-91.22905,5,24,0,1,1
840,7,34,1,36.240019,-90.517158,5,26,0,1,1
840,7,35,1,35.901224,-90.000225,5,26,0,1,1
840,7,36,1,35.396663,-90.966633,5,26,0,1,1
840,7,37,1,35.373736,-91.658032,5,24,0,1,1
840,7,38,1,35.939336,-92.442323,19,24,0,1,1
840,7,39,1,35.075027,-93.68179,19,25,0,1,1
840,7,40,1,34.462149,-94.305347,19,25,0,1,1
840,7,41,1,34.65949,-93.689266,19,25,0,1,1
840,7,42,1,34.559183,-92.001796,4,26,0,1,1
840,7,43,1,34.13829,-91.573969,5,26,0,1,1
840,7,45,1,33.782848,-94.006856,4,25,0,1,1
840,7,46,1,33.026092,-93.493628,4,25,0,1,1
840,7,47,1,33.454572,-92.967494,4,25,0,1,1
840,7,48,1,33.796907,-91.220963,5,26,0,1,1
840,7,49,1,35.615095,-94.344402,19,24,0,1,1
840,7,102,0,33.1666667,-91.3166667,5,26,0,1,1
840,7,103,1,33.9394687,-92.5894309,4,25,0,1,1
840,7,109,1,34.7008083,-91.7077371,5,26,0,1,1
840,7,111,1,34.7023815,-92.8007333,19,25,0,1,1
840,7,112,1,34.35,-92.633333,4,25,0,1,1
840,7,114,1,34.8282537,-93.2368089,19,25,0,1,1
840,7,117,1,35.5182227,-90.2867129,5,26,0,1,1
840,7,118,1,35.3146835,-91.3577331,5,26,0,1,1
840,7,900,1,35.6440029,-93.2948547,19,24,0,1,3
840,7,901,1,35.1599347,-93.4248279,19,25,0,1,3
840,7,902,1,35.6923427,-93.8210314,19,24,0,1,3
840,7,903,0,33.6978337,-92.6142649,4,25,0,1,3
840,7,904,1,34.7364157,-90.684515,5,26,0,1,3
124,11,1,1,48.78529,-123.59913,94,5,0,1,1
124,11,2,0,48.4223,-124.05527,94,5,0,1,1
124,11,3,1,49.29379,-114.73244,64,10,0,1,1
124,11,4,1,49.46161,-115.51624,64,10,0,1,1
124,11,5,1,49.2998,-116.66111,64,10,0,1,1
124,11,6,1,49.14681,-117.25726,64,10,0,1,1
124,11,7,1,49.77716,-118.14029,64,10,0,1,1
124,11,8,1,49.44594,-119.07822,64,9,0,1,1
124,11,9,1,49.15319,-120.59727,67,9,0,1,1
124,11,10,1,49.29488,-121.68847,94,5,0,1,1
124,11,11,0,49.18402,-122.53478,94,5,0,1,1
124,11,12,0,49.40682,-123.51336,94,5,0,1,1
124,11,13,0,49.26155,-124.83643,94,5,0,1,1
124,11,14,0,49.47547,-125.18799,94,5,0,1,1
124,11,15,1,50.2456,-114.9578,64,10,0,1,1
124,11,16,1,50.23927,-115.87449,64,10,0,1,1
124,11,17,1,50.92435,-116.47839,64,10,0,1,1
124,11,18,1,50.03801,-117.20573,64,10,0,1,1
124,11,19,1,50.44063,-118.74332,64,9,0,1,1
124,11,20,1,50.67375,-119.32095,64,9,0,1,1
124,11,21,0,50.28285,-120.69166,64,9,0,1,1
124,11,22,1,50.02257,-121.09934,64,9,0,1,1
124,11,23,1,50.7898,-122.22407,63,9,0,1,1
124,11,26,0,50.02638,-125.24111,94,5,0,1,1
124,11,27,0,50.35,-126.15643,94,5,0,1,1
124,11,28,0,50.70394,-127.87685,94,5,0,1,1
124,11,29,1,51.32189,-116.98707,64,10,0,1,1
124,11,30,0,51.50424,-117.41691,64,10,0,1,1
124,11,31,0,51.67589,-118.63605,64,10,0,1,1
124,11,32,1,51.03674,-119.39066,64,10,0,1,1
124,11,33,1,51.38704,-120.71029,63,10,0,1,1
124,11,34,1,51.41319,-121.97944,63,10,0,1,1
124,11,36,1,51.56289,-123.69749,63,10,0,1,1
124,11,37,1,51.48959,-124.39194,63,10,0,1,1
124,11,42,1,52.52649,-119.11384,64,10,0,1,1
124,11,43,1,52.09082,-120.79386,64,10,0,1,1
124,11,44,1,52.89753,-121.33773,64,10,0,1,1
124,11,45,1,52.14952,-122.06768,63,10,0,1,1
124,11,46,1,52.2551,-123.52471,63,10,0,1,1
124,11,48,1,52.51026,-125.40723,63,10,0,1,1
124,11,49,1,52.38755,-126.52696,68,5,0,1,1
124,11,53,1,53.27895,-120.0785,64,10,0,1,1
124,11,54,1,53.03893,-121.98128,64,10,0,1,1
124,11,55,1,53.97137,-122.46127,63,10,0,1,1
124,11,57,1,53.59811,-124.90146,63,10,0,1,1
124,11,58,1,53.08394,-119.67144,64,10,0,1,1
124,11,65,1,54.98797,-123.0335,63,10,0,1,1
124,11,67,0,54.08715,-124.83168,68,10,0,1,1
124,11,68,1,54.41321,-125.41909,68,10,0,1,1
124,11,69,1,54.36058,-126.79256,68,10,0,1,1
124,11,70,0,55.00224,-127.31883,68,10,0,1,1
124,11,71,1,54.37166,-128.58215,94,5,0,1,1
124,11,72,1,54.33308,-129.29622,94,5,0,1,1
124,11,74,1,55.45441,-120.15842,30,6,0,1,1
124,11,75,1,55.45083,-123.20833,63,10,0,1,1
124,11,78,1,55.7995,-124.73047,68,10,0,1,1
124,11,79,1,55.60208,-125.17355,68,10,0,1,1
124,11,81,1,55.15831,-127.8863,68,5,0,1,1
124,11,82,0,55.77153,-128.84994,94,5,0,1,1
124,11,84,0,56.363,-120.39971,29,6,0,1,1
124,11,85,1,56.03028,-121.90827,29,6,0,1,1
124,11,93,1,56.10483,-129.28439,68,5,0,1,1
124,11,106,1,57.50214,-130.22035,68,4,0,1,1
124,11,110,1,58.84236,-122.91585,29,6,0,1,1
124,11,111,1,58.66046,-123.85158,68,6,0,1,1
124,11,112,1,58.66678,-123.95445,68,4,0,1,1
124,11,114,1,49.513493,-125.125803,94,5,0,1,1
124,11,116,1,50.63278,-116.05594,64,10,0,1,1
124,11,117,1,58.1,-129.86339,68,4,0,1,1
124,11,118,0,51.249,-116.67451,64,10,0,1,1
124,11,125,1,59.98089,-122.92073,29,6,0,1,1
124,11,126,1,50.02638,-125.24111,94,5,0,1,1
124,11,132,1,59.22053,-129.7417,68,4,0,1,1
124,11,134,1,59.94131,-131.97479,68,4,0,1,1
124,11,136,1,60.00029,-133.79492,68,4,0,1,1
124,11,137,1,60.00179,-134.66026,68,4,0,1,1
124,11,139,0,59.4505,-136.36189,68,4,0,1,1
124,11,150,1,49.67907,-126.11727,94,5,0,1,1
124,11,167,1,54.08715,-124.83168,68,10,0,1,1
124,11,185,1,55.57768,-121.5912,29,6,0,1,1
124,11,198,1,54.03085,-132.05651,94,5,0,1,1
124,11,199,0,53.25051,-132.11712,94,5,0,1,1
124,11,200,0,53.23725,-131.86411,94,5,0,1,1
124,11,201,1,48.40459,-123.34957,94,5,0,1,1
124,11,202,1,48.87213,-124.81477,94,5,0,1,1
124,11,204,0,49.64847,-115.64972,64,10,0,1,1
124,11,205,1,49.07317,-116.52268,64,10,0,1,1
124,11,206,1,49.50856,-117.61742,64,10,0,1,1
124,11,207,1,49.04169,-118.47504,64,10,0,1,1
124,11,208,1,49.59762,-119.72963,64,9,0,1,1
124,11,209,0,49.1322,-120.29275,67,9,0,1,1
124,11,210,1,49.04834,-121.97367,94,5,0,1,1
124,11,211,0,49.23117,-122.68951,94,5,0,1,1
124,11,212,1,49.26269,-123.25848,94,5,0,1,1
124,11,213,0,49.78313,-124.17869,94,5,0,1,1
124,11,214,1,49.04273,-125.69448,94,5,0,1,1
124,11,216,1,50.6492,-115.84356,64,10,0,1,1
124,11,218,1,50.33732,-116.99999,64,10,0,1,1
124,11,220,1,50.26615,-119.08702,64,9,0,1,1
124,11,221,1,50.22497,-120.61948,64,9,0,1,1
124,11,222,1,50.88093,-121.82873,63,9,0,1,1
124,11,223,1,50.14379,-122.95793,68,5,0,1,1
124,11,226,1,50.18259,-125.49475,94,5,0,1,1
124,11,228,0,50.28543,-127.34662,94,5,0,1,1
124,11,229,1,51.41655,-117.00095,64,10,0,1,1
124,11,230,1,51.18085,-117.76182,64,10,0,1,1
124,11,232,1,51.41576,-119.43477,64,10,0,1,1
124,11,233,1,51.31666,-120.14999,64,9,0,1,1
124,11,234,1,51.97885,-121.46523,63,10,0,1,1
124,11,235,1,51.95592,-122.40933,63,10,0,1,1
124,11,236,1,51.79483,-123.07011,63,10,0,1,1
124,11,237,1,51.98254,-124.36813,63,10,0,1,1
124,11,244,1,52.47331,-121.38518,63,10,0,1,1
124,11,245,1,52.12432,-122.34963,63,10,0,1,1
124,11,248,1,52.25749,-125.08943,63,10,0,1,1
124,11,254,0,53.73398,-121.74297,63,10,0,1,1
124,11,255,1,53.9421,-122.8157,63,10,0,1,1
124,11,256,1,53.65356,-122.96084,63,10,0,1,1
124,11,265,1,54.34294,-122.6524,63,10,0,1,1
124,11,267,1,54.90106,-124.15201,68,10,0,1,1
124,11,270,1,55.00224,-127.31883,68,10,0,1,1
124,11,271,0,54.82941,-128.84598,68,5,0,1,1
124,11,282,0,55.68545,-128.7456,94,5,0,1,1
124,11,299,1,53.686199,-132.180269,94,5,0,1,1
124,11,300,1,53.20804,-131.79334,94,5,0,1,1
124,11,309,1,49.03906,-120.38993,67,9,0,1,1
124,11,311,0,49.24412,-122.68952,94,5,0,1,1
124,11,313,1,49.78313,-124.17869,94,5,0,1,1
124,11,326,1,59.23336,-123.25239,29,6,0,1,1
124,11,328,1,50.680643,-127.980411,94,5,0,1,1
124,11,332,1,59.96444,-129.06944,68,4,0,1,1
124,11,339,1,59.78907,-136.59568,68,4,0,1,1
124,11,401,1,48.74932,-123.54811,94,5,0,1,1
124,11,402,1,48.82305,-124.05783,94,5,0,1,1
124,11,407,1,49.70977,-118.77692,64,9,0,1,1
124,11,408,1,49.10741,-119.27952,64,9,0,1,1
124,11,409,1,49.77692,-120.8548,64,9,0,1,1
124,11,410,1,49.02589,-121.38798,67,9,0,1,1
124,11,411,1,49.18402,-122.53478,94,5,0,1,1
124,11,412,0,49.47441,-123.24195,94,5,0,1,1
124,11,413,1,49.19418,-124.09906,94,5,0,1,1
124,11,414,0,49.60569,-125.25462,94,5,0,1,1
124,11,419,1,50.21164,-118.77176,64,9,0,1,1
124,11,420,1,50.81583,-119.08629,64,9,0,1,1
124,11,422,1,50.78927,-121.61208,64,9,0,1,1
124,11,423,1,50.43183,-122.25638,68,9,0,1,1
124,11,426,1,50.02276,-125.16041,94,5,0,1,1
124,11,430,1,51.71637,-117.52988,64,10,0,1,1
124,11,454,1,53.73398,-121.74297,63,10,0,1,1
124,11,514,0,49.57778,-125.20263,94,5,0,1,1
124,11,608,1,49.25746,-119.5261,64,9,0,1,1
124,11,609,1,49.40133,-120.22432,64,9,0,1,1
124,11,612,1,49.68665,-123.17833,68,5,0,1,1
124,11,613,1,49.25092,-124.35721,94,5,0,1,1
124,11,614,1,49.64242,-125.09807,94,5,0,1,1
124,11,621,1,50.57455,-120.08938,64,9,0,1,1
124,11,622,1,50.24223,-121.5819,64,9,0,1,1
124,11,709,1,49.72025,-120.14918,64,9,0,1,1
124,11,721,1,50.13425,-120.9503,64,9,0,1,1
124,11,900,1,49.37134,-117.94334,64,10,0,1,3
840,14,1,1,41.8223332,-123.0047055,93,5,0,1,1
840,14,2,0,41.1419727,-122.5264669,66,5,0,1,1
840,14,3,1,41.1014068,-121.2571315,85,9,0,1,1
840,14,4,1,41.6955943,-124.1417935,93,5,0,1,1
840,14,5,1,40.2431947,-124.1233439,93,5,0,1,1
840,14,6,1,40.4150917,-123.9615249,93,5,0,1,1
840,14,7,1,40.3520163,-122.3059647,92,32,0,1,1
840,14,8,0,40.4941127,-121.4255289,66,15,0,1,1
840,14,9,1,40.5758997,-120.6982799,85,15,0,1,1
840,14,10,0,39.2648927,-123.2246019,93,32,0,1,1
840,14,11,1,39.5232837,-122.9409709,92,5,0,1,1
840,14,12,1,39.2754327,-121.7340849,91,32,0,1,1
840,14,13,1,39.1239687,-120.7596199,66,15,0,1,1
840,14,14,1,38.8035918,-123.5854569,93,5,0,1,1
840,14,15,1,38.9787297,-122.2402499,92,32,0,1,1
840,14,16,1,38.0878897,-121.7519384,91,32,0,1,1
840,14,17,0,38.3563447,-120.2121659,66,15,0,1,1
840,14,18,1,38.3432387,-119.8362579,66,15,0,1,1
840,14,19,0,37.6849387,-122.4709619,92,32,0,1,1
840,14,20,0,37.9248767,-121.1660539,91,32,0,1,1
840,14,21,1,37.5947824,-120.860951,91,32,0,1,1
840,14,22,1,37.3670857,-119.6302109,92,15,0,1,1
840,14,23,1,37.1720925,-118.0220022,88,9,0,1,1
840,14,24,1,36.5471497,-119.8358759,91,32,0,1,1
840,14,25,0,36.7623647,-121.1750259,92,32,0,1,1
840,14,26,1,36.3127167,-120.3048859,91,32,0,1,1
840,14,27,0,36.7712237,-119.4395069,91,32,0,1,1
840,14,28,1,36.2677648,-118.9924775,92,32,0,1,1
840,14,29,1,36.7126677,-117.5737919,80,33,0,1,1
840,14,30,1,36.1558717,-117.8859479,80,33,0,1,1
840,14,31,1,36.5381747,-117.2138369,80,33,0,1,1
840,14,32,1,35.8086777,-120.5305939,92,32,0,1,1
840,14,33,1,35.1800607,-119.1639019,91,32,0,1,1
840,14,34,1,35.7335697,-118.0780029,90,33,0,1,1
840,14,35,1,35.0877907,-117.9172289,83,33,0,1,1
840,14,36,0,35.3017657,-116.9158549,83,33,0,1,1
840,14,37,1,35.473722,-115.7029053,83,33,0,1,1
840,14,38,1,34.4663227,-120.0690309,92,32,0,1,1
840,14,39,0,34.3571317,-119.3142549,92,32,0,1,1
840,14,40,0,34.8404587,-118.5635609,83,33,0,1,1
840,14,41,1,34.6236297,-117.0048749,83,33,0,1,1
840,14,42,0,34.8339497,-119.3320309,95,32,0,1,1
840,14,43,1,34.5108617,-115.4898379,82,33,0,1,1
840,14,44,1,34.2888977,-114.1414869,82,33,0,1,1
840,14,45,0,33.7909207,-118.2918089,90,32,0,1,1
840,14,46,1,33.9285177,-117.1214679,90,32,0,1,1
840,14,47,1,33.3988807,-116.8011859,90,32,0,1,1
840,14,48,1,33.0446677,-115.1445009,82,33,0,1,1
840,14,49,1,33.4048617,-114.7292329,82,33,0,1,1
840,14,50,1,32.5434577,-117.1190639,90,32,0,1,1
840,14,51,1,32.903954,-116.23272,90,33,0,1,1
840,14,52,0,36.8242987,-121.2813029,92,32,0,1,1
840,14,53,1,36.2251687,-120.5194684,92,32,0,1,1
840,14,54,1,36.6315997,-119.3047559,92,32,0,1,1
840,14,55,1,36.0801334,-118.8985706,92,32,0,1,1
840,14,56,1,36.3180973,-117.6717296,80,33,0,1,1
840,14,57,1,35.2565319,-120.8880009,92,32,0,1,1
840,14,58,1,37.2267497,-117.7611699,80,33,0,1,1
840,14,59,1,35.6076917,-117.800197,83,33,0,1,1
840,14,60,0,34.8508216,-117.1469807,83,33,0,1,1
840,14,61,0,35.0263717,-116.9615329,83,33,0,1,1
840,14,62,1,35.5408027,-115.4289179,83,33,0,1,1
840,14,63,1,35.8180322,-117.342044,83,33,0,1,1
840,14,64,1,35.8040435,-116.1930811,83,33,0,1,1
840,14,65,1,35.1091439,-116.1438409,83,33,0,1,1
840,14,66,0,34.3333857,-116.8289569,95,32,0,1,1
840,14,67,1,34.7336313,-115.2438758,83,33,0,1,1
840,14,68,1,34.9755274,-115.6467441,83,33,0,1,1
840,14,69,1,34.0883297,-115.1040949,82,33,0,1,1
840,14,70,1,33.4529856,-115.7137562,82,33,0,1,1
840,14,71,1,38.0453507,-122.8668979,93,32,0,1,1
840,14,72,0,38.8992737,-121.0703359,92,32,0,1,1
840,14,73,1,41.6796987,-120.7128219,85,9,0,1,1
840,14,74,1,41.2017931,-123.8016231,93,5,0,1,1
840,14,75,1,40.5280727,-124.1636509,93,5,0,1,1
840,14,76,1,40.7999549,-120.3646258,89,9,0,1,1
840,14,77,1,40.8737513,-122.2919583,92,5,0,1,1
840,14,78,1,39.7846537,-120.6326679,66,15,0,1,1
840,14,79,1,39.9935292,-121.704424,92,32,0,1,1
840,14,80,1,39.7633427,-122.2390059,91,32,0,1,1
840,14,81,1,39.1612277,-123.5822599,93,5,0,1,1
840,14,82,1,38.7754607,-119.8237379,66,15,0,1,1
840,14,83,1,37.9851247,-122.5909499,93,32,0,1,1
840,14,84,1,37.8002217,-118.5296169,88,9,0,1,1
840,14,85,1,34.4584537,-116.9455029,83,33,0,1,1
840,14,86,1,34.4912299,-114.4066433,82,33,0,1,1
840,14,87,0,34.9,-114.6666667,83,33,0,1,1
840,14,88,1,33.6738577,-115.8016279,82,33,0,1,1
840,14,89,1,33.2200507,-115.4847789,82,33,0,1,1
840,14,90,1,33.6171807,-114.6230009,82,33,0,1,1
840,14,91,0,32.9696237,-117.0157469,90,32,0,1,1
840,14,92,1,32.8471607,-115.4338989,82,33,0,1,1
840,14,93,0,32.8818917,-114.4726339,82,33,0,1,1
840,14,94,1,34.9995167,-116.9363639,83,33,0,1,1
840,14,95,1,38.5562592,-120.2906994,66,15,0,1,1
840,14,96,1,38.1752167,-119.1943049,88,9,0,1,1
840,14,97,1,40.5164906,-122.3819302,92,32,0,1,1
840,14,98,1,38.7202247,-121.0356899,92,32,0,1,1
840,14,99,1,33.3657387,-118.3742829,90,32,0,1,1
840,14,103,1,34.5675322,-118.55729,92,32,0,1,1
840,14,104,1,34.2581397,-118.1049598,95,32,0,1,1
840,14,105,1,33.6408199,-117.579092,90,32,0,1,1
840,14,106,1,33.1990869,-116.7862853,90,32,0,1,1
840,14,107,1,33.6681143,-116.6706725,95,32,0,1,1
840,14,108,1,36.4530827,-121.6956939,92,32,0,1,1
840,14,109,1,35.1743817,-115.4116059,83,33,0,1,1
840,14,110,1,35.7786557,-118.5699849,92,15,0,1,1
840,14,111,1,34.3863889,-117.69055,95,32,0,1,1
840,14,112,1,34.5208799,-117.9406162,90,33,0,1,1
840,14,113,0,34.0813937,-116.8928069,95,32,0,1,1
840,14,114,1,34.7375727,-120.2354279,92,32,0,1,1
840,14,116,1,36.5074727,-118.0989909,80,33,0,1,1
840,14,117,1,36.4664267,-118.6547779,92,32,0,1,1
840,14,118,1,34.7383427,-119.0450209,95,32,0,1,1
840,14,119,1,33.6484217,-117.4101409,90,32,0,1,1
840,14,120,0,33.2380367,-117.3928679,90,32,0,1,1
840,14,121,0,32.8906327,-116.4718019,92,32,0,1,1
840,14,122,1,32.9845324,-116.6771527,92,32,0,1,1
840,14,123,1,35.6378262,-120.8547697,92,32,0,1,1
840,14,124,1,36.4373087,-116.8511739,80,33,0,1,1
840,14,125,1,35.0586291,-119.3492988,91,32,0,1,1
840,14,126,0,33.5004607,-116.7989429,90,32,0,1,1
840,14,127,1,36.6992615,-119.5118359,91,32,0,1,1
840,14,128,1,35.5494581,-118.2071003,92,32,0,1,1
840,14,129,1,34.1748887,-117.6766129,92,32,0,1,1
840,14,130,1,34.2452557,-117.0639579,95,32,0,1,1
840,14,131,0,34.0138414,-116.1626236,83,33,0,1,1
840,14,132,1,36.8189424,-118.9088976,92,15,0,1,1
840,14,133,1,34.6685951,-118.3953543,92,32,0,1,1
840,14,134,1,34.8187907,-119.5569949,90,32,0,1,1
840,14,135,0,33.9981167,-119.5768969,90,32,0,1,1
840,14,136,1,34.6739607,-119.6685329,92,32,0,1,1
840,14,137,1,32.6119997,-116.2002339,90,32,0,1,1
840,14,138,1,35.3183817,-120.5084609,92,32,0,1,1
840,14,139,1,36.0509851,-116.5004177,80,33,0,1,1
840,14,140,1,35.0931687,-119.7298739,91,32,0,1,1
840,14,141,0,35.8163067,-118.8450999,92,15,0,1,1
840,14,142,1,34.8339402,-119.3299456,95,32,0,1,1
840,14,145,0,35.4417537,-119.2871779,91,32,0,1,1
840,14,147,1,35.2233697,-118.8782429,91,32,0,1,1
840,14,148,1,39.5508277,-122.0649918,91,32,0,1,1
840,14,149,1,37.2442817,-120.6701509,91,32,0,1,1
840,14,150,1,32.9416587,-115.5356439,82,33,0,1,1
840,14,151,1,41.2351468,-120.3368295,85,9,0,1,1
840,14,152,0,38.4960307,-121.4588469,91,32,0,1,1
840,14,153,1,38.7687607,-120.9253159,92,32,0,1,1
840,14,154,1,37.6375765,-118.6550657,88,9,0,1,1
840,14,155,1,37.5141365,-121.1597352,91,32,0,1,1
840,14,156,1,37.7472667,-119.8035199,66,15,0,1,1
840,14,157,0,38.3755147,-120.6668929,92,32,0,1,1
840,14,158,1,39.6153759,-120.4258218,85,15,0,1,1
840,14,159,1,39.4978958,-121.6093062,91,32,0,1,1
840,14,160,1,39.5664857,-123.3982919,93,5,0,1,1
840,14,161,1,40.3357087,-121.9157259,92,32,0,1,1
840,14,162,1,40.4932903,-120.1080006,89,9,0,1,1
840,14,163,0,40.6724857,-122.3224869,92,32,0,1,1
840,14,164,1,40.6589377,-123.0337989,93,5,0,1,1
840,14,165,1,41.7332787,-120.3753129,85,9,0,1,1
840,14,166,1,41.9998861,-121.8916067,85,9,0,1,1
840,14,167,0,41.3028427,-123.5376359,93,5,0,1,1
840,14,168,1,41.8224004,-122.0111142,85,9,0,1,1
840,14,169,1,41.2323207,-122.1355519,85,5,0,1,1
840,14,170,0,38.2592757,-119.2218859,88,9,0,1,1
