"RTENO","reclass","buffer","YEAR","total_pix","km2"
"66074","1","1000",1994,651.444444444444,0.5863
"66074","1","2000",1994,1502.55555555556,1.3523
"66074","1","5000",1994,5592.33333333333,5.0331
"66074","1","10000",1994,10297,9.2673
"66074","7","200",1994,0,0
"66074","7","400",1994,0,0
"66074","7","1000",1994,0,0
"66074","7","2000",1994,1.11111111111111,0.001
"66074","7","5000",1994,25.5555555555556,0.023
"66074","7","10000",1994,72.2222222222222,0.065
"66074","3","200",1994,0,0
"66074","3","400",1994,0,0
"66074","3","1000",1994,0,0
"66074","3","2000",1994,8.77777777777778,0.0079
"66074","3","5000",1994,80.2222222222222,0.0722
"66074","3","10000",1994,400.222222222222,0.3602
"66074","2","200",1995,3197.66666666667,2.8779
"66074","2","400",1995,3684.66666666667,3.3162
"66074","2","1000",1995,5227.33333333333,4.7046
"66074","2","2000",1995,8644.33333333333,7.7799
"66074","2","5000",1995,22537.3333333333,20.2836
"66074","2","10000",1995,80671,72.6039
"66074","4","200",1995,3905.33333333333,3.5148
"66074","4","400",1995,10746.6666666667,9.672
"66074","4","1000",1995,33522,30.1698
"66074","4","2000",1995,71041,63.9369
"66074","4","5000",1995,242203.333333333,217.983
"66074","4","10000",1995,629474.666666667,566.5272
"66074","5","200",1995,217.666666666667,0.1959
"66074","5","400",1995,394.333333333333,0.3549
"66074","5","1000",1995,652,0.5868
"66074","5","2000",1995,1224.66666666667,1.1022
"66074","5","5000",1995,3982,3.5838
"66074","5","10000",1995,12576.3333333333,11.3187
"66074","6","200",1995,11573.6666666667,10.4163
"66074","6","400",1995,22899.3333333333,20.6094
"66074","6","1000",1995,54792,49.3128
"66074","6","2000",1995,109204.333333333,98.2839
"66074","6","5000",1995,243742,219.3678
"66074","6","10000",1995,455788.666666667,410.2098
"66074","1","200",1995,29,0.0261
"66074","1","400",1995,176.333333333333,0.1587
"66074","1","1000",1995,662.666666666667,0.5964
"66074","1","2000",1995,1532.33333333333,1.3791
"66074","1","5000",1995,5655,5.0895
"66074","1","10000",1995,10402,9.3618
"66074","7","200",1995,0,0
"66074","7","400",1995,0,0
"66074","7","1000",1995,0,0
"66074","7","2000",1995,1.66666666666667,0.0015
"66074","7","5000",1995,38.3333333333333,0.0345
"66074","7","10000",1995,108.333333333333,0.0975
"66074","3","200",1995,0,0
"66074","3","400",1995,0,0
"66074","3","1000",1995,0,0
"66074","3","2000",1995,9.66666666666667,0.0087
"66074","3","5000",1995,89.3333333333333,0.0804
"66074","3","10000",1995,476.333333333333,0.4287
"66074","2","200",1996,3200.55555555556,2.8805
"66074","2","400",1996,3689.88888888889,3.3209
"66074","2","1000",1996,5234.44444444444,4.711
"66074","2","2000",1996,8655.11111111111,7.7896
"66074","2","5000",1996,22659.4444444444,20.3935
"66074","2","10000",1996,80798.3333333333,72.7185
"66074","4","200",1996,3903.11111111111,3.5128
"66074","4","400",1996,10746.5555555556,9.6719
"66074","4","1000",1996,33550.3333333333,30.1953
"66074","4","2000",1996,71076.6666666667,63.969
"66074","4","5000",1996,242279.444444444,218.0515
"66074","4","10000",1996,629508.555555556,566.5577
"66074","5","200",1996,223.222222222222,0.2009
"66074","5","400",1996,410.444444444444,0.3694
"66074","5","1000",1996,682,0.6138
"66074","5","2000",1996,1273.22222222222,1.1459
"66074","5","5000",1996,4016.33333333333,3.6147
"66074","5","10000",1996,12695.4444444444,11.4259
"66074","6","200",1996,11570.5555555556,10.4135
"66074","6","400",1996,22888.4444444444,20.5996
"66074","6","1000",1996,54739.3333333333,49.2654
"66074","6","2000",1996,109246.777777778,98.3221
"66074","6","5000",1996,243539.666666667,219.1857
"66074","6","10000",1996,455336.555555556,409.8029
"66074","1","200",1996,38.6666666666667,0.0348
"66074","1","400",1996,182.777777777778,0.1645
"66074","1","1000",1996,673.888888888889,0.6065
"66074","1","2000",1996,1562.11111111111,1.4059
"66074","1","5000",1996,5717.66666666667,5.1459
"66074","1","10000",1996,10507,9.4563
"66074","7","200",1996,0,0
"66074","7","400",1996,0,0
"66074","7","1000",1996,0,0
"66074","7","2000",1996,2.22222222222222,0.002
"66074","7","5000",1996,51.1111111111111,0.046
"66074","7","10000",1996,144.444444444444,0.13
"66074","3","200",1996,0,0
"66074","3","400",1996,0,0
"66074","3","1000",1996,0,0
"66074","3","2000",1996,10.5555555555556,0.0095
"66074","3","5000",1996,98.4444444444444,0.0886
"66074","3","10000",1996,552.444444444444,0.4972
"66074","2","200",1997,3203.44444444444,2.8831
"66074","2","400",1997,3695.11111111111,3.3256
"66074","2","1000",1997,5241.55555555556,4.7174
"66074","2","2000",1997,8665.88888888889,7.7993
"66074","2","5000",1997,22781.5555555556,20.5034
"66074","2","10000",1997,80925.6666666667,72.8331
"66074","4","200",1997,3900.88888888889,3.5108
"66074","4","400",1997,10746.4444444444,9.6718
"66074","4","1000",1997,33578.6666666667,30.2208
"66074","4","2000",1997,71112.3333333333,64.0011
"66074","4","5000",1997,242355.555555556,218.12
"66074","4","10000",1997,629542.444444444,566.5882
"66074","5","200",1997,228.777777777778,0.2059
"66074","5","400",1997,426.555555555556,0.3839
"66074","5","1000",1997,712,0.6408
"66074","5","2000",1997,1321.77777777778,1.1896
"66074","5","5000",1997,4050.66666666667,3.6456
"66074","5","10000",1997,12814.5555555556,11.5331
"66074","6","200",1997,11567.4444444444,10.4107
"66074","6","400",1997,22877.5555555556,20.5898
"66074","6","1000",1997,54686.6666666667,49.218
"66074","6","2000",1997,109289.222222222,98.3603
"66074","6","5000",1997,243337.333333333,219.0036
"66074","6","10000",1997,454884.444444444,409.396
"66074","1","200",1997,48.3333333333333,0.0435
"66074","1","400",1997,189.222222222222,0.1703
"66074","1","1000",1997,685.111111111111,0.6166
"66074","1","2000",1997,1591.88888888889,1.4327
"66074","1","5000",1997,5780.33333333333,5.2023
"66074","1","10000",1997,10612,9.5508
"66074","7","200",1997,0,0
"66074","7","400",1997,0,0
"66074","7","1000",1997,0,0
"66074","7","2000",1997,2.77777777777778,0.0025
"66074","7","5000",1997,63.8888888888889,0.0575
"66074","7","10000",1997,180.555555555556,0.1625
"66074","3","200",1997,0,0
"66074","3","400",1997,0,0
"66074","3","1000",1997,0,0
"66074","3","2000",1997,11.4444444444444,0.0103
"66074","3","5000",1997,107.555555555556,0.0968
"66074","3","10000",1997,628.555555555556,0.5657
"66074","2","200",1998,3206.33333333333,2.8857
"66074","2","400",1998,3700.33333333333,3.3303
"66074","2","1000",1998,5248.66666666667,4.7238
"66074","2","2000",1998,8676.66666666667,7.809
"66074","2","5000",1998,22903.6666666667,20.6133
"66074","2","10000",1998,81053,72.9477
"66074","4","200",1998,3898.66666666667,3.5088
"66074","4","400",1998,10746.3333333333,9.6717
"66074","4","1000",1998,33607,30.2463
"66074","4","2000",1998,71148,64.0332
"66074","4","5000",1998,242431.666666667,218.1885
"66074","4","10000",1998,629576.333333333,566.6187
"66074","5","200",1998,234.333333333333,0.2109
"66074","5","400",1998,442.666666666667,0.3984
"66074","5","1000",1998,742,0.6678
"66074","5","2000",1998,1370.33333333333,1.2333
"66074","5","5000",1998,4085,3.6765
"66074","5","10000",1998,12933.6666666667,11.6403
"66074","6","200",1998,11564.3333333333,10.4079
"66074","6","400",1998,22866.6666666667,20.58
"66074","6","1000",1998,54634,49.1706
"66074","6","2000",1998,109331.666666667,98.3985
"66074","6","5000",1998,243135,218.8215
"66074","6","10000",1998,454432.333333333,408.9891
"66074","1","200",1998,58,0.0522
"66074","1","400",1998,195.666666666667,0.1761
"66074","1","1000",1998,696.333333333333,0.6267
"66074","1","2000",1998,1621.66666666667,1.4595
"66074","1","5000",1998,5843,5.2587
"66074","1","10000",1998,10717,9.6453
"66074","7","200",1998,0,0
"66074","7","400",1998,0,0
"66074","7","1000",1998,0,0
"66074","7","2000",1998,3.33333333333333,0.003
"66074","7","5000",1998,76.6666666666667,0.069
"66074","7","10000",1998,216.666666666667,0.195
"66074","3","200",1998,0,0
"66074","3","400",1998,0,0
"66074","3","1000",1998,0,0
"66074","3","2000",1998,12.3333333333333,0.0111
"66074","3","5000",1998,116.666666666667,0.105
"66074","3","10000",1998,704.666666666667,0.6342
"66074","2","200",1999,3209.22222222222,2.8883
"66074","2","400",1999,3705.55555555556,3.335
"66074","2","1000",1999,5255.77777777778,4.7302
"66074","2","2000",1999,8687.44444444445,7.8187
"66074","2","5000",1999,23025.7777777778,20.7232
"66074","2","10000",1999,81180.3333333333,73.0623
"66074","4","200",1999,3896.44444444444,3.5068
"66074","4","400",1999,10746.2222222222,9.6716
"66074","4","1000",1999,33635.3333333333,30.2718
"66074","4","2000",1999,71183.6666666667,64.0653
"66074","4","5000",1999,242507.777777778,218.257
"66074","4","10000",1999,629610.222222222,566.6492
"66074","5","200",1999,239.888888888889,0.2159
"66074","5","400",1999,458.777777777778,0.4129
"66074","5","1000",1999,772,0.6948
"66074","5","2000",1999,1418.88888888889,1.277
"66074","5","5000",1999,4119.33333333333,3.7074
"66074","5","10000",1999,13052.7777777778,11.7475
"66074","6","200",1999,11561.2222222222,10.4051
"66074","6","400",1999,22855.7777777778,20.5702
"66074","6","1000",1999,54581.3333333333,49.1232
"66074","6","2000",1999,109374.111111111,98.4367
"66074","6","5000",1999,242932.666666667,218.6394
"66074","6","10000",1999,453980.222222222,408.5822
"66074","1","200",1999,67.6666666666667,0.0609
"66074","1","400",1999,202.111111111111,0.1819
"66074","1","1000",1999,707.555555555556,0.6368
"66074","1","2000",1999,1651.44444444444,1.4863
"66074","1","5000",1999,5905.66666666667,5.3151
"66074","1","10000",1999,10822,9.7398
"66074","7","200",1999,0,0
"66074","7","400",1999,0,0
"66074","7","1000",1999,0,0
"66074","7","2000",1999,3.88888888888889,0.0035
"66074","7","5000",1999,89.4444444444445,0.0805
"66074","7","10000",1999,252.777777777778,0.2275
"66074","3","200",1999,0,0
"66074","3","400",1999,0,0
"66074","3","1000",1999,0,0
"66074","3","2000",1999,13.2222222222222,0.0119
"66074","3","5000",1999,125.777777777778,0.1132
"66074","3","10000",1999,780.777777777778,0.7027
"66074","2","200",2000,3212.11111111111,2.8909
"66074","2","400",2000,3710.77777777778,3.3397
"66074","2","1000",2000,5262.88888888889,4.7366
"66074","2","2000",2000,8698.22222222222,7.8284
"66074","2","5000",2000,23147.8888888889,20.8331
"66074","2","10000",2000,81307.6666666667,73.1769
"66074","4","200",2000,3894.22222222222,3.5048
"66074","4","400",2000,10746.1111111111,9.6715
"66074","4","1000",2000,33663.6666666667,30.2973
"66074","4","2000",2000,71219.3333333333,64.0974
"66074","4","5000",2000,242583.888888889,218.3255
"66074","4","10000",2000,629644.111111111,566.6797
"66074","5","200",2000,245.444444444444,0.2209
"66074","5","400",2000,474.888888888889,0.4274
"66074","5","1000",2000,802,0.7218
"66074","5","2000",2000,1467.44444444444,1.3207
"66074","5","5000",2000,4153.66666666667,3.7383
"66074","5","10000",2000,13171.8888888889,11.8547
"66074","6","200",2000,11558.1111111111,10.4023
"66074","6","400",2000,22844.8888888889,20.5604
"66074","6","1000",2000,54528.6666666667,49.0758
"66074","6","2000",2000,109416.555555556,98.4749
"66074","6","5000",2000,242730.333333333,218.4573
"66074","6","10000",2000,453528.111111111,408.1753
"66074","1","200",2000,77.3333333333333,0.0696
"66074","1","400",2000,208.555555555556,0.1877
"66074","1","1000",2000,718.777777777778,0.6469
"66074","1","2000",2000,1681.22222222222,1.5131
"66074","1","5000",2000,5968.33333333333,5.3715
"66074","1","10000",2000,10927,9.8343
"66074","7","200",2000,0,0
"66074","7","400",2000,0,0
"66074","7","1000",2000,0,0
"66074","7","2000",2000,4.44444444444444,0.004
"66074","7","5000",2000,102.222222222222,0.092
"66074","7","10000",2000,288.888888888889,0.26
"66074","3","200",2000,0,0
"66074","3","400",2000,0,0
"66074","3","1000",2000,0,0
"66074","3","2000",2000,14.1111111111111,0.0127
"66074","3","5000",2000,134.888888888889,0.1214
"66074","3","10000",2000,856.888888888889,0.7712
"66074","2","200",2001,3215,2.8935
"66074","2","400",2001,3716,3.3444
"66074","2","1000",2001,5270,4.743
"66074","2","2000",2001,8709,7.8381
"66074","2","5000",2001,23270,20.943
"66074","2","10000",2001,81435,73.2915
"66074","4","200",2001,3892,3.5028
"66074","4","400",2001,10746,9.6714
"66074","4","1000",2001,33692,30.3228
"66074","4","2000",2001,71255,64.1295
"66074","4","5000",2001,242660,218.394
"66074","4","10000",2001,629678,566.7102
"66074","5","200",2001,251,0.2259
"66074","5","400",2001,491,0.4419
"66074","5","1000",2001,832,0.7488
"66074","5","2000",2001,1516,1.3644
"66074","5","5000",2001,4188,3.7692
"66074","5","10000",2001,13291,11.9619
"66074","6","200",2001,11555,10.3995
"66074","6","400",2001,22834,20.5506
"66074","6","1000",2001,54476,49.0284
"66074","6","2000",2001,109459,98.5131
"66074","6","5000",2001,242528,218.2752
"66074","6","10000",2001,453076,407.7684
"66074","1","200",2001,87,0.0783
"66074","1","400",2001,215,0.1935
"66074","1","1000",2001,730,0.657
"66074","1","2000",2001,1711,1.5399
"66074","1","5000",2001,6031,5.4279
"66074","1","10000",2001,11032,9.9288
"66074","7","200",2001,0,0
"66074","7","400",2001,0,0
"66074","7","1000",2001,0,0
"66074","7","2000",2001,5,0.0045
"66074","7","5000",2001,115,0.1035
"66074","7","10000",2001,325,0.2925
"66074","3","200",2001,0,0
"66074","3","400",2001,0,0
"66074","3","1000",2001,0,0
"66074","3","2000",2001,15,0.0135
"66074","3","5000",2001,144,0.1296
"66074","3","10000",2001,933,0.8397
"66074","2","200",2002,3235.8,2.91222
"66074","2","400",2002,3757.4,3.38166
"66074","2","1000",2002,5345.6,4.81104
"66074","2","2000",2002,8921,8.0289
"66074","2","5000",2002,23547.2,21.19248
"66074","2","10000",2002,81907.4,73.71666
"66074","4","200",2002,3889.4,3.50046
"66074","4","400",2002,10738,9.6642
"66074","4","1000",2002,33681.8,30.31362
"66074","4","2000",2002,71162.2,64.04598
"66074","4","5000",2002,242495,218.2455
"66074","4","10000",2002,629507.8,566.55702
"66074","5","200",2002,251,0.2259
"66074","5","400",2002,491,0.4419
"66074","5","1000",2002,836.2,0.75258
"66074","5","2000",2002,1526.2,1.37358
"66074","5","5000",2002,4205.2,3.78468
"66074","5","10000",2002,13279,11.9511
"66074","6","200",2002,11536.8,10.38312
"66074","6","400",2002,22802.4,20.52216
"66074","6","1000",2002,54400.8,48.96072
"66074","6","2000",2002,109316,98.3844
"66074","6","5000",2002,242375.6,218.13804
"66074","6","10000",2002,452743.6,407.46924
"66074","1","200",2002,87,0.0783
"66074","1","400",2002,213.2,0.19188
"66074","1","1000",2002,735.6,0.66204
"66074","1","2000",2002,1722.6,1.55034
"66074","1","5000",2002,6049.6,5.44464
"66074","1","10000",2002,11051,9.9459
"66074","7","200",2002,0,0
"66074","7","400",2002,0,0
"66074","7","1000",2002,0,0
"66074","7","2000",2002,5,0.0045
"66074","7","5000",2002,115,0.1035
"66074","7","10000",2002,322.8,0.29052
"66074","3","200",2002,0,0
"66074","3","400",2002,0,0
"66074","3","1000",2002,0,0
"66074","3","2000",2002,17,0.0153
"66074","3","5000",2002,148.4,0.13356
"66074","3","10000",2002,958.4,0.86256
"66074","2","200",2003,3256.6,2.93094
"66074","2","400",2003,3798.8,3.41892
"66074","2","1000",2003,5421.2,4.87908
"66074","2","2000",2003,9133,8.2197
"66074","2","5000",2003,23824.4,21.44196
"66074","2","10000",2003,82379.8,74.14182
"66074","4","200",2003,3886.8,3.49812
"66074","4","400",2003,10730,9.657
"66074","4","1000",2003,33671.6,30.30444
"66074","4","2000",2003,71069.4,63.96246
"66074","4","5000",2003,242330,218.097
"66074","4","10000",2003,629337.6,566.40384
"66074","5","200",2003,251,0.2259
"66074","5","400",2003,491,0.4419
"66074","5","1000",2003,840.4,0.75636
"66074","5","2000",2003,1536.4,1.38276
"66074","5","5000",2003,4222.4,3.80016
"66074","5","10000",2003,13267,11.9403
"66074","6","200",2003,11518.6,10.36674
"66074","6","400",2003,22770.8,20.49372
"66074","6","1000",2003,54325.6,48.89304
"66074","6","2000",2003,109173,98.2557
"66074","6","5000",2003,242223.2,218.00088
"66074","6","10000",2003,452411.2,407.17008
"66074","1","200",2003,87,0.0783
"66074","1","400",2003,211.4,0.19026
"66074","1","1000",2003,741.2,0.66708
"66074","1","2000",2003,1734.2,1.56078
"66074","1","5000",2003,6068.2,5.46138
"66074","1","10000",2003,11070,9.963
"66074","7","200",2003,0,0
"66074","7","400",2003,0,0
"66074","7","1000",2003,0,0
"66074","7","2000",2003,5,0.0045
"66074","7","5000",2003,115,0.1035
"66074","7","10000",2003,320.6,0.28854
"66074","3","200",2003,0,0
"66074","3","400",2003,0,0
"66074","3","1000",2003,0,0
"66074","3","2000",2003,19,0.0171
"66074","3","5000",2003,152.8,0.13752
"66074","3","10000",2003,983.8,0.88542
"66074","2","200",2004,3277.4,2.94966
"66074","2","400",2004,3840.2,3.45618
"66074","2","1000",2004,5496.8,4.94712
"66074","2","2000",2004,9345,8.4105
"66074","2","5000",2004,24101.6,21.69144
"66074","2","10000",2004,82852.2,74.56698
"66074","4","200",2004,3884.2,3.49578
"66074","4","400",2004,10722,9.6498
"66074","4","1000",2004,33661.4,30.29526
"66074","4","2000",2004,70976.6,63.87894
"66074","4","5000",2004,242165,217.9485
"66074","4","10000",2004,629167.4,566.25066
"66074","5","200",2004,251,0.2259
"66074","5","400",2004,491,0.4419
"66074","5","1000",2004,844.6,0.76014
"66074","5","2000",2004,1546.6,1.39194
"66074","5","5000",2004,4239.6,3.81564
"66074","5","10000",2004,13255,11.9295
"66074","6","200",2004,11500.4,10.35036
"66074","6","400",2004,22739.2,20.46528
"66074","6","1000",2004,54250.4,48.82536
"66074","6","2000",2004,109030,98.127
"66074","6","5000",2004,242070.8,217.86372
"66074","6","10000",2004,452078.8,406.87092
"66074","1","200",2004,87,0.0783
"66074","1","400",2004,209.6,0.18864
"66074","1","1000",2004,746.8,0.67212
"66074","1","2000",2004,1745.8,1.57122
"66074","1","5000",2004,6086.8,5.47812
"66074","1","10000",2004,11089,9.9801
"66074","7","200",2004,0,0
"66074","7","400",2004,0,0
"66074","7","1000",2004,0,0
"66074","7","2000",2004,5,0.0045
"66074","7","5000",2004,115,0.1035
"66074","7","10000",2004,318.4,0.28656
"66074","3","200",2004,0,0
"66074","3","400",2004,0,0
"66074","3","1000",2004,0,0
"66074","3","2000",2004,21,0.0189
"66074","3","5000",2004,157.2,0.14148
"66074","3","10000",2004,1009.2,0.90828
"66074","2","200",2005,3298.2,2.96838
"66074","2","400",2005,3881.6,3.49344
"66074","2","1000",2005,5572.4,5.01516
"66074","2","2000",2005,9557,8.6013
"66074","2","5000",2005,24378.8,21.94092
"66074","2","10000",2005,83324.6,74.99214
"66074","4","200",2005,3881.6,3.49344
"66074","4","400",2005,10714,9.6426
"66074","4","1000",2005,33651.2,30.28608
"66074","4","2000",2005,70883.8,63.79542
"66074","4","5000",2005,242000,217.8
"66074","4","10000",2005,628997.2,566.09748
"66074","5","200",2005,251,0.2259
"66074","5","400",2005,491,0.4419
"66074","5","1000",2005,848.8,0.76392
"66074","5","2000",2005,1556.8,1.40112
"66074","5","5000",2005,4256.8,3.83112
"66074","5","10000",2005,13243,11.9187
"66074","6","200",2005,11482.2,10.33398
"66074","6","400",2005,22707.6,20.43684
"66074","6","1000",2005,54175.2,48.75768
