"site","reclass","buffer","YEAR","total_pix","km2"
"47","2","5000",2010,13818.8,12.43692
"47","4","5000",2010,32667.6,29.40084
"47","6","5000",2010,36826.4,33.14376
"47","1","5000",2010,754,0.6786
"47","5","5000",2010,1472.8,1.32552
"47","7","5000",2010,228,0.2052
"47","3","5000",2010,35,0.0315
"47","2","1000",2010,396,0.3564
"47","4","1000",2010,217,0.1953
"47","6","1000",2010,2825,2.5425
"47","2","200",2010,2,0.0018
"47","6","200",2010,95,0.0855
"47","2","2000",2010,1451,1.3059
"47","4","2000",2010,2878.8,2.59092
"47","5","2000",2010,73,0.0657
"47","6","2000",2010,9283.2,8.35488
"47","7","2000",2010,41,0.0369
"47","2","400",2010,27,0.0243
"47","6","400",2010,440,0.396
"47","4","200",2010,39,0.0351
"47","4","400",2010,84,0.0756
"47","1","2000",2010,17,0.0153
"47","1","10000",2011,6698,6.0282
"47","2","10000",2011,50485,45.4365
"47","4","10000",2011,150450,135.405
"47","5","10000",2011,8186,7.3674
"47","6","10000",2011,125319,112.7871
"47","7","10000",2011,1406,1.2654
"47","3","10000",2011,848,0.7632
"47","2","5000",2011,13890,12.501
"47","4","5000",2011,32675,29.4075
"47","6","5000",2011,36746,33.0714
"47","1","5000",2011,754,0.6786
"47","5","5000",2011,1468,1.3212
"47","7","5000",2011,228,0.2052
"47","3","5000",2011,68,0.0612
"47","2","1000",2011,396,0.3564
"47","4","1000",2011,217,0.1953
"47","6","1000",2011,2825,2.5425
"47","2","200",2011,2,0.0018
"47","6","200",2011,95,0.0855
"47","2","2000",2011,1451,1.3059
"47","4","2000",2011,2894,2.6046
"47","5","2000",2011,73,0.0657
"47","6","2000",2011,9268,8.3412
"47","7","2000",2011,41,0.0369
"47","2","400",2011,27,0.0243
"47","6","400",2011,440,0.396
"47","4","200",2011,39,0.0351
"47","4","400",2011,84,0.0756
"47","1","2000",2011,17,0.0153
"48","1","1000",1992,0,0
"48","2","1000",1992,1547,1.3923
"48","6","1000",1992,1518,1.3662
"48","1","10000",1992,4515,4.0635
"48","2","10000",1992,110971,99.8739
"48","3","10000",1992,23,0.0207
"48","4","10000",1992,32560,29.304
"48","5","10000",1992,6014,5.4126
"48","6","10000",1992,188358,169.5222
"48","7","10000",1992,886,0.7974
"48","2","200",1992,91,0.0819
"48","6","200",1992,11,0.0099
"48","1","2000",1992,745,0.6705
"48","2","2000",1992,6431,5.7879
"48","3","2000",1992,1,9e-04
"48","6","2000",1992,4631,4.1679
"48","2","400",1992,292,0.2628
"48","6","400",1992,114,0.1026
"48","1","5000",1992,3788,3.4092
"48","2","5000",1992,42191,37.9719
"48","3","5000",1992,1,9e-04
"48","4","5000",1992,9470,8.523
"48","5","5000",1992,1058,0.9522
"48","6","5000",1992,28907,26.0163
"48","4","200",1992,0,0
"48","4","400",1992,0,0
"48","4","1000",1992,0,0
"48","4","2000",1992,0,0
"48","5","2000",1992,0,0
"48","7","2000",1992,0,0
"48","7","5000",1992,0,0
"48","1","1000",1993,0.777777777777778,7e-04
"48","2","1000",1993,1555.11111111111,1.3996
"48","6","1000",1993,1508.88888888889,1.358
"48","1","10000",1993,4532.44444444444,4.0792
"48","2","10000",1993,111321.333333333,100.1892
"48","3","10000",1993,23.5555555555556,0.0212
"48","4","10000",1993,32555.6666666667,29.3001
"48","5","10000",1993,6023.77777777778,5.4214
"48","6","10000",1993,187983.333333333,169.185
"48","7","10000",1993,886.888888888889,0.7982
"48","2","200",1993,91.8888888888889,0.0827
"48","6","200",1993,10.1111111111111,0.0091
"48","1","2000",1993,752.222222222222,0.677
"48","2","2000",1993,6464,5.8176
"48","3","2000",1993,1.55555555555556,0.0014
"48","6","2000",1993,4590.22222222222,4.1312
"48","2","400",1993,292.888888888889,0.2636
"48","6","400",1993,113.111111111111,0.1018
"48","1","5000",1993,3802.33333333333,3.4221
"48","2","5000",1993,42325.6666666667,38.0931
"48","3","5000",1993,1.55555555555556,0.0014
"48","4","5000",1993,9468.88888888889,8.522
"48","5","5000",1993,1061.44444444444,0.9553
"48","6","5000",1993,28755.1111111111,25.8796
"48","4","200",1993,0,0
"48","4","400",1993,0,0
"48","4","1000",1993,0,0
"48","4","2000",1993,0,0
"48","5","2000",1993,0,0
"48","7","2000",1993,0,0
"48","7","5000",1993,0,0
"48","1","1000",1994,1.55555555555556,0.0014
"48","2","1000",1994,1563.22222222222,1.4069
"48","6","1000",1994,1499.77777777778,1.3498
"48","1","10000",1994,4549.88888888889,4.0949
"48","2","10000",1994,111671.666666667,100.5045
"48","3","10000",1994,24.1111111111111,0.0217
"48","4","10000",1994,32551.3333333333,29.2962
"48","5","10000",1994,6033.55555555556,5.4302
"48","6","10000",1994,187608.666666667,168.8478
"48","7","10000",1994,887.777777777778,0.799
"48","2","200",1994,92.7777777777778,0.0835
"48","6","200",1994,9.22222222222222,0.0083
"48","1","2000",1994,759.444444444444,0.6835
"48","2","2000",1994,6497,5.8473
"48","3","2000",1994,2.11111111111111,0.0019
"48","6","2000",1994,4549.44444444444,4.0945
"48","2","400",1994,293.777777777778,0.2644
"48","6","400",1994,112.222222222222,0.101
"48","1","5000",1994,3816.66666666667,3.435
"48","2","5000",1994,42460.3333333333,38.2143
"48","3","5000",1994,2.11111111111111,0.0019
"48","4","5000",1994,9467.77777777778,8.521
"48","5","5000",1994,1064.88888888889,0.9584
"48","6","5000",1994,28603.2222222222,25.7429
"48","4","200",1994,0,0
"48","4","400",1994,0,0
"48","4","1000",1994,0,0
"48","4","2000",1994,0,0
"48","5","2000",1994,0,0
"48","7","2000",1994,0,0
"48","7","5000",1994,0,0
"48","1","1000",1995,2.33333333333333,0.0021
"48","2","1000",1995,1571.33333333333,1.4142
"48","6","1000",1995,1490.66666666667,1.3416
"48","1","10000",1995,4567.33333333333,4.1106
"48","2","10000",1995,112022,100.8198
"48","3","10000",1995,24.6666666666667,0.0222
"48","4","10000",1995,32547,29.2923
"48","5","10000",1995,6043.33333333333,5.439
"48","6","10000",1995,187234,168.5106
"48","7","10000",1995,888.666666666667,0.7998
"48","2","200",1995,93.6666666666667,0.0843
"48","6","200",1995,8.33333333333333,0.0075
"48","1","2000",1995,766.666666666667,0.69
"48","2","2000",1995,6530,5.877
"48","3","2000",1995,2.66666666666667,0.0024
"48","6","2000",1995,4508.66666666667,4.0578
"48","2","400",1995,294.666666666667,0.2652
"48","6","400",1995,111.333333333333,0.1002
"48","1","5000",1995,3831,3.4479
"48","2","5000",1995,42595,38.3355
"48","3","5000",1995,2.66666666666667,0.0024
"48","4","5000",1995,9466.66666666667,8.52
"48","5","5000",1995,1068.33333333333,0.9615
"48","6","5000",1995,28451.3333333333,25.6062
"48","4","200",1995,0,0
"48","4","400",1995,0,0
"48","4","1000",1995,0,0
"48","4","2000",1995,0,0
"48","5","2000",1995,0,0
"48","7","2000",1995,0,0
"48","7","5000",1995,0,0
"48","1","1000",1996,3.11111111111111,0.0028
"48","2","1000",1996,1579.44444444444,1.4215
"48","6","1000",1996,1481.55555555556,1.3334
"48","1","10000",1996,4584.77777777778,4.1263
"48","2","10000",1996,112372.333333333,101.1351
"48","3","10000",1996,25.2222222222222,0.0227
"48","4","10000",1996,32542.6666666667,29.2884
"48","5","10000",1996,6053.11111111111,5.4478
"48","6","10000",1996,186859.333333333,168.1734
"48","7","10000",1996,889.555555555556,0.8006
"48","2","200",1996,94.5555555555556,0.0851
"48","6","200",1996,7.44444444444444,0.0067
"48","1","2000",1996,773.888888888889,0.6965
"48","2","2000",1996,6563,5.9067
"48","3","2000",1996,3.22222222222222,0.0029
"48","6","2000",1996,4467.88888888889,4.0211
"48","2","400",1996,295.555555555556,0.266
"48","6","400",1996,110.444444444444,0.0994
"48","1","5000",1996,3845.33333333333,3.4608
"48","2","5000",1996,42729.6666666667,38.4567
"48","3","5000",1996,3.22222222222222,0.0029
"48","4","5000",1996,9465.55555555555,8.519
"48","5","5000",1996,1071.77777777778,0.9646
"48","6","5000",1996,28299.4444444444,25.4695
"48","4","200",1996,0,0
"48","4","400",1996,0,0
"48","4","1000",1996,0,0
"48","4","2000",1996,0,0
"48","5","2000",1996,0,0
"48","7","2000",1996,0,0
"48","7","5000",1996,0,0
"48","1","1000",1997,3.88888888888889,0.0035
"48","2","1000",1997,1587.55555555556,1.4288
"48","6","1000",1997,1472.44444444444,1.3252
"48","1","10000",1997,4602.22222222222,4.142
"48","2","10000",1997,112722.666666667,101.4504
"48","3","10000",1997,25.7777777777778,0.0232
"48","4","10000",1997,32538.3333333333,29.2845
"48","5","10000",1997,6062.88888888889,5.4566
"48","6","10000",1997,186484.666666667,167.8362
"48","7","10000",1997,890.444444444444,0.8014
"48","2","200",1997,95.4444444444444,0.0859
"48","6","200",1997,6.55555555555556,0.0059
"48","1","2000",1997,781.111111111111,0.703
"48","2","2000",1997,6596,5.9364
"48","3","2000",1997,3.77777777777778,0.0034
"48","6","2000",1997,4427.11111111111,3.9844
"48","2","400",1997,296.444444444444,0.2668
"48","6","400",1997,109.555555555556,0.0986
"48","1","5000",1997,3859.66666666667,3.4737
"48","2","5000",1997,42864.3333333333,38.5779
"48","3","5000",1997,3.77777777777778,0.0034
"48","4","5000",1997,9464.44444444445,8.518
"48","5","5000",1997,1075.22222222222,0.9677
"48","6","5000",1997,28147.5555555556,25.3328
"48","4","200",1997,0,0
"48","4","400",1997,0,0
"48","4","1000",1997,0,0
"48","4","2000",1997,0,0
"48","5","2000",1997,0,0
"48","7","2000",1997,0,0
"48","7","5000",1997,0,0
"48","1","1000",1998,4.66666666666667,0.0042
"48","2","1000",1998,1595.66666666667,1.4361
"48","6","1000",1998,1463.33333333333,1.317
"48","1","10000",1998,4619.66666666667,4.1577
"48","2","10000",1998,113073,101.7657
"48","3","10000",1998,26.3333333333333,0.0237
"48","4","10000",1998,32534,29.2806
"48","5","10000",1998,6072.66666666667,5.4654
"48","6","10000",1998,186110,167.499
"48","7","10000",1998,891.333333333333,0.8022
"48","2","200",1998,96.3333333333333,0.0867
"48","6","200",1998,5.66666666666667,0.0051
"48","1","2000",1998,788.333333333333,0.7095
"48","2","2000",1998,6629,5.9661
"48","3","2000",1998,4.33333333333333,0.0039
"48","6","2000",1998,4386.33333333333,3.9477
"48","2","400",1998,297.333333333333,0.2676
"48","6","400",1998,108.666666666667,0.0978
"48","1","5000",1998,3874,3.4866
"48","2","5000",1998,42999,38.6991
"48","3","5000",1998,4.33333333333333,0.0039
"48","4","5000",1998,9463.33333333333,8.517
"48","5","5000",1998,1078.66666666667,0.9708
"48","6","5000",1998,27995.6666666667,25.1961
"48","4","200",1998,0,0
"48","4","400",1998,0,0
"48","4","1000",1998,0,0
"48","4","2000",1998,0,0
"48","5","2000",1998,0,0
"48","7","2000",1998,0,0
"48","7","5000",1998,0,0
"48","1","1000",1999,5.44444444444444,0.0049
"48","2","1000",1999,1603.77777777778,1.4434
"48","6","1000",1999,1454.22222222222,1.3088
"48","1","10000",1999,4637.11111111111,4.1734
"48","2","10000",1999,113423.333333333,102.081
"48","3","10000",1999,26.8888888888889,0.0242
"48","4","10000",1999,32529.6666666667,29.2767
"48","5","10000",1999,6082.44444444444,5.4742
"48","6","10000",1999,185735.333333333,167.1618
"48","7","10000",1999,892.222222222222,0.803
"48","2","200",1999,97.2222222222222,0.0875
"48","6","200",1999,4.77777777777778,0.0043
"48","1","2000",1999,795.555555555556,0.716
"48","2","2000",1999,6662,5.9958
"48","3","2000",1999,4.88888888888889,0.0044
"48","6","2000",1999,4345.55555555556,3.911
"48","2","400",1999,298.222222222222,0.2684
"48","6","400",1999,107.777777777778,0.097
"48","1","5000",1999,3888.33333333333,3.4995
"48","2","5000",1999,43133.6666666667,38.8203
"48","3","5000",1999,4.88888888888889,0.0044
"48","4","5000",1999,9462.22222222222,8.516
"48","5","5000",1999,1082.11111111111,0.9739
"48","6","5000",1999,27843.7777777778,25.0594
"48","4","200",1999,0,0
"48","4","400",1999,0,0
"48","4","1000",1999,0,0
"48","4","2000",1999,0,0
"48","5","2000",1999,0,0
"48","7","2000",1999,0,0
"48","7","5000",1999,0,0
"48","1","1000",2000,6.22222222222222,0.0056
"48","2","1000",2000,1611.88888888889,1.4507
"48","6","1000",2000,1445.11111111111,1.3006
"48","1","10000",2000,4654.55555555556,4.1891
"48","2","10000",2000,113773.666666667,102.3963
"48","3","10000",2000,27.4444444444444,0.0247
"48","4","10000",2000,32525.3333333333,29.2728
"48","5","10000",2000,6092.22222222222,5.483
"48","6","10000",2000,185360.666666667,166.8246
"48","7","10000",2000,893.111111111111,0.8038
"48","2","200",2000,98.1111111111111,0.0883
"48","6","200",2000,3.88888888888889,0.0035
"48","1","2000",2000,802.777777777778,0.7225
"48","2","2000",2000,6695,6.0255
"48","3","2000",2000,5.44444444444444,0.0049
"48","6","2000",2000,4304.77777777778,3.8743
"48","2","400",2000,299.111111111111,0.2692
"48","6","400",2000,106.888888888889,0.0962
"48","1","5000",2000,3902.66666666667,3.5124
"48","2","5000",2000,43268.3333333333,38.9415
"48","3","5000",2000,5.44444444444444,0.0049
"48","4","5000",2000,9461.11111111111,8.515
"48","5","5000",2000,1085.55555555556,0.977
"48","6","5000",2000,27691.8888888889,24.9227
"48","4","200",2000,0,0
"48","4","400",2000,0,0
"48","4","1000",2000,0,0
"48","4","2000",2000,0,0
"48","5","2000",2000,0,0
"48","7","2000",2000,0,0
"48","7","5000",2000,0,0
"48","1","1000",2001,7,0.0063
"48","2","1000",2001,1620,1.458
"48","6","1000",2001,1436,1.2924
"48","1","10000",2001,4672,4.2048
"48","2","10000",2001,114124,102.7116
"48","3","10000",2001,28,0.0252
"48","4","10000",2001,32521,29.2689
"48","5","10000",2001,6102,5.4918
"48","6","10000",2001,184986,166.4874
"48","7","10000",2001,894,0.8046
"48","2","200",2001,99,0.0891
"48","6","200",2001,3,0.0027
"48","1","2000",2001,810,0.729
"48","2","2000",2001,6728,6.0552
"48","3","2000",2001,6,0.0054
"48","6","2000",2001,4264,3.8376
"48","2","400",2001,300,0.27
"48","6","400",2001,106,0.0954
"48","1","5000",2001,3917,3.5253
"48","2","5000",2001,43403,39.0627
"48","3","5000",2001,6,0.0054
"48","4","5000",2001,9460,8.514
"48","5","5000",2001,1089,0.9801
"48","6","5000",2001,27540,24.786
"48","4","200",2001,37,0.0333
"48","4","400",2001,144,0.1296
"48","4","1000",2001,370,0.333
"48","4","2000",2001,1795,1.6155
"48","5","2000",2001,35,0.0315
"48","7","2000",2001,87,0.0783
"48","7","5000",2001,417,0.3753
"48","1","1000",2002,7,0.0063
"48","2","1000",2002,1629.8,1.46682
"48","6","1000",2002,1427.2,1.28448
"48","1","10000",2002,4670.6,4.20354
"48","2","10000",2002,114369.2,102.93228
"48","3","10000",2002,28,0.0252
"48","4","10000",2002,32505,29.2545
"48","5","10000",2002,6097.4,5.48766
"48","6","10000",2002,184764,166.2876
"48","7","10000",2002,892.8,0.80352
"48","2","200",2002,99,0.0891
"48","6","200",2002,3,0.0027
"48","1","2000",2002,810,0.729
"48","2","2000",2002,6764.6,6.08814
"48","3","2000",2002,6,0.0054
"48","6","2000",2002,4228.4,3.80556
"48","2","400",2002,300,0.27
"48","6","400",2002,106,0.0954
"48","1","5000",2002,3916,3.5244
"48","2","5000",2002,43496.2,39.14658
"48","3","5000",2002,6,0.0054
"48","4","5000",2002,9456.2,8.51058
"48","5","5000",2002,1076.4,0.96876
"48","6","5000",2002,27465.4,24.71886
"48","4","200",2002,37,0.0333
"48","4","400",2002,144,0.1296
"48","4","1000",2002,369,0.3321
"48","4","2000",2002,1794,1.6146
"48","5","2000",2002,35,0.0315
"48","7","2000",2002,87,0.0783
"48","7","5000",2002,415.8,0.37422
"48","1","1000",2003,7,0.0063
"48","2","1000",2003,1639.6,1.47564
"48","6","1000",2003,1418.4,1.27656
"48","1","10000",2003,4669.2,4.20228
"48","2","10000",2003,114614.4,103.15296
"48","3","10000",2003,28,0.0252
"48","4","10000",2003,32489,29.2401
"48","5","10000",2003,6092.8,5.48352
"48","6","10000",2003,184542,166.0878
"48","7","10000",2003,891.6,0.80244
"48","2","200",2003,99,0.0891
"48","6","200",2003,3,0.0027
"48","1","2000",2003,810,0.729
"48","2","2000",2003,6801.2,6.12108
"48","3","2000",2003,6,0.0054
"48","6","2000",2003,4192.8,3.77352
"48","2","400",2003,300,0.27
"48","6","400",2003,106,0.0954
"48","1","5000",2003,3915,3.5235
"48","2","5000",2003,43589.4,39.23046
"48","3","5000",2003,6,0.0054
"48","4","5000",2003,9452.4,8.50716
"48","5","5000",2003,1063.8,0.95742
"48","6","5000",2003,27390.8,24.65172
"48","4","200",2003,37,0.0333
"48","4","400",2003,144,0.1296
"48","4","1000",2003,368,0.3312
"48","4","2000",2003,1793,1.6137
"48","5","2000",2003,35,0.0315
"48","7","2000",2003,87,0.0783
"48","7","5000",2003,414.6,0.37314
"48","1","1000",2004,7,0.0063
"48","2","1000",2004,1649.4,1.48446
"48","6","1000",2004,1409.6,1.26864
"48","1","10000",2004,4667.8,4.20102
"48","2","10000",2004,114859.6,103.37364
"48","3","10000",2004,28,0.0252
"48","4","10000",2004,32473,29.2257
"48","5","10000",2004,6088.2,5.47938
"48","6","10000",2004,184320,165.888
"48","7","10000",2004,890.4,0.80136
"48","2","200",2004,99,0.0891
"48","6","200",2004,3,0.0027
"48","1","2000",2004,810,0.729
"48","2","2000",2004,6837.8,6.15402
"48","3","2000",2004,6,0.0054
"48","6","2000",2004,4157.2,3.74148
"48","2","400",2004,300,0.27
"48","6","400",2004,106,0.0954
"48","1","5000",2004,3914,3.5226
"48","2","5000",2004,43682.6,39.31434
"48","3","5000",2004,6,0.0054
"48","4","5000",2004,9448.6,8.50374
"48","5","5000",2004,1051.2,0.94608
"48","6","5000",2004,27316.2,24.58458
"48","4","200",2004,37,0.0333
"48","4","400",2004,144,0.1296
"48","4","1000",2004,367,0.3303
"48","4","2000",2004,1792,1.6128
"48","5","2000",2004,35,0.0315
"48","7","2000",2004,87,0.0783
"48","7","5000",2004,413.4,0.37206
"48","1","1000",2005,7,0.0063
"48","2","1000",2005,1659.2,1.49328
"48","6","1000",2005,1400.8,1.26072
"48","1","10000",2005,4666.4,4.19976
"48","2","10000",2005,115104.8,103.59432
"48","3","10000",2005,28,0.0252
"48","4","10000",2005,32457,29.2113
"48","5","10000",2005,6083.6,5.47524
"48","6","10000",2005,184098,165.6882
"48","7","10000",2005,889.2,0.80028
"48","2","200",2005,99,0.0891
"48","6","200",2005,3,0.0027
"48","1","2000",2005,810,0.729
"48","2","2000",2005,6874.4,6.18696
"48","3","2000",2005,6,0.0054
"48","6","2000",2005,4121.6,3.70944
"48","2","400",2005,300,0.27
"48","6","400",2005,106,0.0954
"48","1","5000",2005,3913,3.5217
"48","2","5000",2005,43775.8,39.39822
"48","3","5000",2005,6,0.0054
"48","4","5000",2005,9444.8,8.50032
"48","5","5000",2005,1038.6,0.93474
"48","6","5000",2005,27241.6,24.51744
"48","4","200",2005,37,0.0333
"48","4","400",2005,144,0.1296
"48","4","1000",2005,366,0.3294
"48","4","2000",2005,1791,1.6119
"48","5","2000",2005,35,0.0315
"48","7","2000",2005,87,0.0783
"48","7","5000",2005,412.2,0.37098
"48","1","1000",2006,7,0.0063
"48","2","1000",2006,1669,1.5021
"48","6","1000",2006,1392,1.2528
"48","1","10000",2006,4665,4.1985
"48","2","10000",2006,115350,103.815
"48","3","10000",2006,28,0.0252
"48","4","10000",2006,32441,29.1969
"48","5","10000",2006,6079,5.4711
"48","6","10000",2006,183876,165.4884
"48","7","10000",2006,888,0.7992
"48","2","200",2006,99,0.0891
"48","6","200",2006,3,0.0027
"48","1","2000",2006,810,0.729
"48","2","2000",2006,6911,6.2199
"48","3","2000",2006,6,0.0054
"48","6","2000",2006,4086,3.6774
"48","2","400",2006,300,0.27
"48","6","400",2006,106,0.0954
"48","1","5000",2006,3912,3.5208
"48","2","5000",2006,43869,39.4821
"48","3","5000",2006,6,0.0054
"48","4","5000",2006,9441,8.4969
"48","5","5000",2006,1026,0.9234
"48","6","5000",2006,27167,24.4503
"48","4","200",2006,37,0.0333
"48","4","400",2006,144,0.1296
"48","4","1000",2006,365,0.3285
"48","4","2000",2006,1790,1.611
"48","5","2000",2006,35,0.0315
"48","7","2000",2006,87,0.0783
"48","7","5000",2006,411,0.3699
"48","1","1000",2007,7,0.0063
"48","2","1000",2007,1669.4,1.50246
"48","6","1000",2007,1391.6,1.25244
"48","1","10000",2007,4661.4,4.19526
"48","2","10000",2007,115949.6,104.35464
"48","3","10000",2007,28,0.0252
"48","4","10000",2007,32347,29.1123
"48","5","10000",2007,6070.2,5.46318
"48","6","10000",2007,183385,165.0465
"48","7","10000",2007,885.8,0.79722
"48","2","200",2007,99,0.0891
"48","6","200",2007,3,0.0027
"48","1","2000",2007,809.4,0.72846
"48","2","2000",2007,6951.2,6.25608
"48","3","2000",2007,6,0.0054
"48","6","2000",2007,4063.2,3.65688
"48","2","400",2007,300,0.27
"48","6","400",2007,106,0.0954
"48","1","5000",2007,3911.4,3.52026
"48","2","5000",2007,44063.8,39.65742
"48","3","5000",2007,6,0.0054
"48","4","5000",2007,9405.4,8.46486
"48","5","5000",2007,1031.6,0.92844
"48","6","5000",2007,27005,24.3045
