"year","GEOID","RTENO","reclass","buffer","total"
2001,"39057","66165","3",200,0
2001,"39057","66165","3",400,0
2001,"39057","66165","3",1000,0
2001,"39057","66165","3",2000,0
2001,"39057","66165","3",5000,81
2001,"39057","66165","3",10000,86
2001,"39057","66168","3",200,0
2001,"39057","66168","3",400,0
2001,"39057","66168","3",1000,8
2001,"39057","66168","3",2000,8
2001,"39057","66168","3",5000,27
2001,"39057","66168","3",10000,1004
2001,"39059","66049","3",200,0
2001,"39059","66049","3",400,0
2001,"39059","66049","3",1000,0
2001,"39059","66049","3",2000,0
2001,"39059","66049","3",5000,36
2001,"39059","66049","3",10000,102
2001,"39059","66083","3",200,6
2001,"39059","66083","3",400,6
2001,"39059","66083","3",1000,6
2001,"39059","66083","3",2000,55
2001,"39059","66083","3",5000,239
2001,"39059","66083","3",10000,339
2001,"39059","66148","3",200,0
2001,"39059","66148","3",400,0
2001,"39059","66148","3",1000,0
2001,"39059","66148","3",2000,0
2001,"39059","66148","3",5000,0
2001,"39059","66148","3",10000,0
2001,"39059","66150","3",200,0
2001,"39059","66150","3",400,0
2001,"39059","66150","3",1000,0
2001,"39059","66150","3",2000,0
2001,"39059","66150","3",5000,0
2001,"39059","66150","3",10000,39
2001,"39063","66005","3",200,0
2001,"39063","66005","3",400,0
2001,"39063","66005","3",1000,13
2001,"39063","66005","3",2000,13
2001,"39063","66005","3",5000,48
2001,"39063","66005","3",10000,609
2001,"39063","66008","3",200,0
2001,"39063","66008","3",400,0
2001,"39063","66008","3",1000,0
2001,"39063","66008","3",2000,0
2001,"39063","66008","3",5000,5
2001,"39063","66008","3",10000,179
2001,"39063","66033","3",200,0
2001,"39063","66033","3",400,0
2001,"39063","66033","3",1000,0
2001,"39063","66033","3",2000,0
2001,"39063","66033","3",5000,19
2001,"39063","66033","3",10000,659
2001,"39065","66032","3",200,0
2001,"39065","66032","3",400,0
2001,"39065","66032","3",1000,0
2001,"39065","66032","3",2000,0
2001,"39065","66032","3",5000,183
2001,"39065","66032","3",10000,270
2001,"39065","66033","3",200,0
2001,"39065","66033","3",400,0
2001,"39065","66033","3",1000,0
2001,"39065","66033","3",2000,0
2001,"39065","66033","3",5000,62
2001,"39065","66033","3",10000,250
2001,"39067","66046","3",200,0
2001,"39067","66046","3",400,0
2001,"39067","66046","3",1000,0
2001,"39067","66046","3",2000,0
2001,"39067","66046","3",5000,98
2001,"39067","66046","3",10000,2280
2001,"39067","66056","3",200,0
2001,"39067","66056","3",400,0
2001,"39067","66056","3",1000,0
2001,"39067","66056","3",2000,0
2001,"39067","66056","3",5000,0
2001,"39067","66056","3",10000,0
2001,"39067","66150","3",200,0
2001,"39067","66150","3",400,0
2001,"39067","66150","3",1000,0
2001,"39067","66150","3",2000,0
2001,"39067","66150","3",5000,0
2001,"39067","66150","3",10000,0
2001,"39069","66001","3",200,0
2001,"39069","66001","3",400,0
2001,"39069","66001","3",1000,0
2001,"39069","66001","3",2000,0
2001,"39069","66001","3",5000,0
2001,"39069","66001","3",10000,82
2001,"39069","66002","3",200,5
2001,"39069","66002","3",400,5
2001,"39069","66002","3",1000,5
2001,"39069","66002","3",2000,57
2001,"39069","66002","3",5000,311
2001,"39069","66002","3",10000,430
2001,"39071","66064","3",200,194
2001,"39071","66064","3",400,382
2001,"39071","66064","3",1000,437
2001,"39071","66064","3",2000,437
2001,"39071","66064","3",5000,2261
2001,"39071","66064","3",10000,2353
2001,"39071","66165","3",200,0
2001,"39071","66165","3",400,0
2001,"39071","66165","3",1000,0
2001,"39071","66165","3",2000,0
2001,"39071","66165","3",5000,9
2001,"39071","66165","3",10000,59
2001,"39071","66907","3",200,0
2001,"39071","66907","3",400,0
2001,"39071","66907","3",1000,0
2001,"39071","66907","3",2000,0
2001,"39071","66907","3",5000,0
2001,"39071","66907","3",10000,0
2001,"39073","66072","3",200,0
2001,"39073","66072","3",400,0
2001,"39073","66072","3",1000,0
2001,"39073","66072","3",2000,0
2001,"39073","66072","3",5000,0
2001,"39073","66072","3",10000,7
2001,"39073","66074","3",200,0
2001,"39073","66074","3",400,0
2001,"39073","66074","3",1000,0
2001,"39073","66074","3",2000,0
2001,"39073","66074","3",5000,0
2001,"39073","66074","3",10000,0
2001,"39073","66076","3",200,0
2001,"39073","66076","3",400,0
2001,"39073","66076","3",1000,0
2001,"39073","66076","3",2000,5
2001,"39073","66076","3",5000,158
2001,"39073","66076","3",10000,463
2001,"39073","66903","3",200,0
2001,"39073","66903","3",400,0
2001,"39073","66903","3",1000,0
2001,"39073","66903","3",2000,0
2001,"39073","66903","3",5000,0
2001,"39073","66903","3",10000,151
2001,"39073","66904","3",200,0
2001,"39073","66904","3",400,0
2001,"39073","66904","3",1000,0
2001,"39073","66904","3",2000,0
2001,"39073","66904","3",5000,0
2001,"39073","66904","3",10000,0
2001,"39075","66040","3",200,0
2001,"39075","66040","3",400,0
2001,"39075","66040","3",1000,0
2001,"39075","66040","3",2000,0
2001,"39075","66040","3",5000,0
2001,"39075","66040","3",10000,0
2001,"39075","66047","3",200,0
2001,"39075","66047","3",400,0
2001,"39075","66047","3",1000,0
2001,"39075","66047","3",2000,0
2001,"39075","66047","3",5000,0
2001,"39075","66047","3",10000,24
2001,"39075","66148","3",200,0
2001,"39075","66148","3",400,0
2001,"39075","66148","3",1000,0
2001,"39075","66148","3",2000,0
2001,"39075","66148","3",5000,0
2001,"39075","66148","3",10000,38
2001,"39075","66251","3",200,0
2001,"39075","66251","3",400,0
2001,"39075","66251","3",1000,0
2001,"39075","66251","3",2000,0
2001,"39075","66251","3",5000,23
2001,"39075","66251","3",10000,54
2001,"39075","66908","3",200,0
2001,"39075","66908","3",400,0
2001,"39075","66908","3",1000,0
2001,"39075","66908","3",2000,0
2001,"39075","66908","3",5000,0
2001,"39075","66908","3",10000,5
2001,"39077","66011","3",200,0
2001,"39077","66011","3",400,0
2001,"39077","66011","3",1000,0
2001,"39077","66011","3",2000,0
2001,"39077","66011","3",5000,0
2001,"39077","66011","3",10000,25
2001,"39077","66112","3",200,157
2001,"39077","66112","3",400,303
2001,"39077","66112","3",1000,797
2001,"39077","66112","3",2000,1623
2001,"39077","66112","3",5000,2384
2001,"39077","66112","3",10000,2414
2001,"39077","66113","3",200,0
2001,"39077","66113","3",400,0
2001,"39077","66113","3",1000,0
2001,"39077","66113","3",2000,0
2001,"39077","66113","3",5000,7
2001,"39077","66113","3",10000,31
2001,"39079","66072","3",200,0
2001,"39079","66072","3",400,0
2001,"39079","66072","3",1000,0
2001,"39079","66072","3",2000,0
2001,"39079","66072","3",5000,0
2001,"39079","66072","3",10000,6
2001,"39079","66074","3",200,0
2001,"39079","66074","3",400,0
2001,"39079","66074","3",1000,0
2001,"39079","66074","3",2000,0
2001,"39079","66074","3",5000,0
2001,"39079","66074","3",10000,0
2001,"39079","66087","3",200,0
2001,"39079","66087","3",400,0
2001,"39079","66087","3",1000,0
2001,"39079","66087","3",2000,0
2001,"39079","66087","3",5000,0
2001,"39079","66087","3",10000,0
2001,"39079","66188","3",200,0
2001,"39079","66188","3",400,0
2001,"39079","66188","3",1000,0
2001,"39079","66188","3",2000,0
2001,"39079","66188","3",5000,0
2001,"39079","66188","3",10000,5
2001,"39079","66901","3",200,0
2001,"39079","66901","3",400,0
2001,"39079","66901","3",1000,0
2001,"39079","66901","3",2000,0
2001,"39079","66901","3",5000,279
2001,"39079","66901","3",10000,421
2001,"39079","66904","3",200,0
2001,"39079","66904","3",400,0
2001,"39079","66904","3",1000,0
2001,"39079","66904","3",2000,0
2001,"39079","66904","3",5000,0
2001,"39079","66904","3",10000,0
2001,"39079","66905","3",200,0
2001,"39079","66905","3",400,0
2001,"39079","66905","3",1000,0
2001,"39079","66905","3",2000,0
2001,"39079","66905","3",5000,0
2001,"39079","66905","3",10000,0
2001,"39081","66056","3",200,0
2001,"39081","66056","3",400,0
2001,"39081","66056","3",1000,0
2001,"39081","66056","3",2000,22
2001,"39081","66056","3",5000,792
2001,"39081","66056","3",10000,2059
2001,"39083","66039","3",200,0
2001,"39083","66039","3",400,0
2001,"39083","66039","3",1000,0
2001,"39083","66039","3",2000,0
2001,"39083","66039","3",5000,5
2001,"39083","66039","3",10000,22
2001,"39083","66040","3",200,0
2001,"39083","66040","3",400,0
2001,"39083","66040","3",1000,0
2001,"39083","66040","3",2000,0
2001,"39083","66040","3",5000,0
2001,"39083","66040","3",10000,0
2001,"39083","66908","3",200,0
2001,"39083","66908","3",400,0
2001,"39083","66908","3",1000,0
2001,"39083","66908","3",2000,0
2001,"39083","66908","3",5000,0
2001,"39083","66908","3",10000,0
2001,"39085","66017","3",200,0
2001,"39085","66017","3",400,0
2001,"39085","66017","3",1000,16
2001,"39085","66017","3",2000,29
2001,"39085","66017","3",5000,68
2001,"39085","66017","3",10000,766
2001,"39087","66087","3",200,0
2001,"39087","66087","3",400,0
2001,"39087","66087","3",1000,0
2001,"39087","66087","3",2000,0
2001,"39087","66087","3",5000,0
2001,"39087","66087","3",10000,81
2001,"39087","66188","3",200,0
2001,"39087","66188","3",400,0
2001,"39087","66188","3",1000,0
2001,"39087","66188","3",2000,0
2001,"39087","66188","3",5000,95
2001,"39087","66188","3",10000,540
2001,"39087","66901","3",200,0
2001,"39087","66901","3",400,0
2001,"39087","66901","3",1000,0
2001,"39087","66901","3",2000,0
2001,"39087","66901","3",5000,218
2001,"39087","66901","3",10000,225
2001,"39089","66043","3",200,0
2001,"39089","66043","3",400,0
2001,"39089","66043","3",1000,10
2001,"39089","66043","3",2000,18
2001,"39089","66043","3",5000,18
2001,"39089","66043","3",10000,44
2001,"39089","66075","3",200,0
2001,"39089","66075","3",400,0
2001,"39089","66075","3",1000,0
2001,"39089","66075","3",2000,0
2001,"39089","66075","3",5000,14
2001,"39089","66075","3",10000,47
2001,"39091","66031","3",200,30
2001,"39091","66031","3",400,65
2001,"39091","66031","3",1000,125
2001,"39091","66031","3",2000,166
2001,"39091","66031","3",5000,166
2001,"39091","66031","3",10000,1018
2001,"39093","66011","3",200,0
2001,"39093","66011","3",400,0
2001,"39093","66011","3",1000,0
2001,"39093","66011","3",2000,0
2001,"39093","66011","3",5000,0
2001,"39093","66011","3",10000,7
2001,"39093","66018","3",200,0
2001,"39093","66018","3",400,0
2001,"39093","66018","3",1000,0
2001,"39093","66018","3",2000,0
2001,"39093","66018","3",5000,0
2001,"39093","66018","3",10000,0
2001,"39093","66112","3",200,0
2001,"39093","66112","3",400,0
2001,"39093","66112","3",1000,0
2001,"39093","66112","3",2000,0
2001,"39093","66112","3",5000,0
2001,"39093","66112","3",10000,0
2001,"39093","66118","3",200,0
2001,"39093","66118","3",400,0
2001,"39093","66118","3",1000,0
2001,"39093","66118","3",2000,0
2001,"39093","66118","3",5000,0
2001,"39093","66118","3",10000,0
2001,"39095","66001","3",200,0
2001,"39095","66001","3",400,0
2001,"39095","66001","3",1000,0
2001,"39095","66001","3",2000,0
2001,"39095","66001","3",5000,0
2001,"39095","66001","3",10000,0
2001,"39095","66008","3",200,8
2001,"39095","66008","3",400,8
2001,"39095","66008","3",1000,251
2001,"39095","66008","3",2000,512
2001,"39095","66008","3",5000,617
2001,"39095","66008","3",10000,1776
2001,"39095","66107","3",200,0
2001,"39095","66107","3",400,0
2001,"39095","66107","3",1000,0
2001,"39095","66107","3",2000,0
2001,"39095","66107","3",5000,0
2001,"39095","66107","3",10000,107
2001,"39097","66035","3",200,0
2001,"39097","66035","3",400,1
2001,"39097","66035","3",1000,15
2001,"39097","66035","3",2000,27
2001,"39097","66035","3",5000,138
2001,"39097","66035","3",10000,269
2001,"39097","66067","3",200,0
2001,"39097","66067","3",400,0
2001,"39097","66067","3",1000,0
2001,"39097","66067","3",2000,0
2001,"39097","66067","3",5000,34
2001,"39097","66067","3",10000,34
2001,"39097","66166","3",200,0
2001,"39097","66166","3",400,0
2001,"39097","66166","3",1000,0
2001,"39097","66166","3",2000,0
2001,"39097","66166","3",5000,27
2001,"39097","66166","3",10000,33
2001,"39099","66015","3",200,0
2001,"39099","66015","3",400,0
2001,"39099","66015","3",1000,0
2001,"39099","66015","3",2000,0
2001,"39099","66015","3",5000,0
2001,"39099","66015","3",10000,6
2001,"39099","66022","3",200,0
2001,"39099","66022","3",400,0
2001,"39099","66022","3",1000,0
2001,"39099","66022","3",2000,6
2001,"39099","66022","3",5000,24
2001,"39099","66022","3",10000,43
2001,"39099","66157","3",200,0
2001,"39099","66157","3",400,0
2001,"39099","66157","3",1000,9
2001,"39099","66157","3",2000,362
2001,"39099","66157","3",5000,451
2001,"39099","66157","3",10000,722
2001,"39101","66032","3",200,0
2001,"39101","66032","3",400,0
2001,"39101","66032","3",1000,0
2001,"39101","66032","3",2000,0
2001,"39101","66032","3",5000,0
2001,"39101","66032","3",10000,15
2001,"39101","66034","3",200,0
2001,"39101","66034","3",400,0
2001,"39101","66034","3",1000,5
2001,"39101","66034","3",2000,5
2001,"39101","66034","3",5000,53
2001,"39101","66034","3",10000,145
2001,"39101","66042","3",200,0
2001,"39101","66042","3",400,0
2001,"39101","66042","3",1000,0
2001,"39101","66042","3",2000,0
2001,"39101","66042","3",5000,0
2001,"39101","66042","3",10000,31
2001,"39101","66141","3",200,0
2001,"39101","66141","3",400,0
2001,"39101","66141","3",1000,0
2001,"39101","66141","3",2000,0
2001,"39101","66141","3",5000,0
2001,"39101","66141","3",10000,0
2001,"39103","66011","3",200,0
2001,"39103","66011","3",400,0
2001,"39103","66011","3",1000,0
2001,"39103","66011","3",2000,0
2001,"39103","66011","3",5000,0
2001,"39103","66011","3",10000,0
2001,"39103","66018","3",200,0
2001,"39103","66018","3",400,0
2001,"39103","66018","3",1000,0
2001,"39103","66018","3",2000,0
2001,"39103","66018","3",5000,5
2001,"39103","66018","3",10000,5
2001,"39103","66047","3",200,0
2001,"39103","66047","3",400,0
2001,"39103","66047","3",1000,0
2001,"39103","66047","3",2000,0
2001,"39103","66047","3",5000,0
2001,"39103","66047","3",10000,0
2001,"39103","66118","3",200,0
2001,"39103","66118","3",400,0
2001,"39103","66118","3",1000,0
2001,"39103","66118","3",2000,3
2001,"39103","66118","3",5000,47
2001,"39103","66118","3",10000,234
2001,"39105","66073","3",200,9
2001,"39105","66073","3",400,46
2001,"39105","66073","3",1000,133
2001,"39105","66073","3",2000,211
2001,"39105","66073","3",5000,1209
2001,"39105","66073","3",10000,1495
2001,"39105","66076","3",200,0
2001,"39105","66076","3",400,0
2001,"39105","66076","3",1000,0
2001,"39105","66076","3",2000,0
2001,"39105","66076","3",5000,0
2001,"39105","66076","3",10000,34
2001,"39105","66082","3",200,0
2001,"39105","66082","3",400,0
2001,"39105","66082","3",1000,0
2001,"39105","66082","3",2000,0
2001,"39105","66082","3",5000,0
2001,"39105","66082","3",10000,0
2001,"39105","66903","3",200,0
2001,"39105","66903","3",400,0
2001,"39105","66903","3",1000,0
2001,"39105","66903","3",2000,0
2001,"39105","66903","3",5000,0
2001,"39105","66903","3",10000,0
2001,"39105","66906","3",200,0
2001,"39105","66906","3",400,0
2001,"39105","66906","3",1000,0
2001,"39105","66906","3",2000,0
2001,"39105","66906","3",5000,0
2001,"39105","66906","3",10000,28
2001,"39107","66024","3",200,0
2001,"39107","66024","3",400,0
2001,"39107","66024","3",1000,0
2001,"39107","66024","3",2000,0
2001,"39107","66024","3",5000,0
2001,"39107","66024","3",10000,35
2001,"39107","66027","3",200,0
2001,"39107","66027","3",400,0
2001,"39107","66027","3",1000,0
2001,"39107","66027","3",2000,0
2001,"39107","66027","3",5000,0
2001,"39107","66027","3",10000,6
2001,"39109","66026","3",200,0
2001,"39109","66026","3",400,0
2001,"39109","66026","3",1000,0
2001,"39109","66026","3",2000,0
2001,"39109","66026","3",5000,337
2001,"39109","66026","3",10000,452
2001,"39109","66027","3",200,0
2001,"39109","66027","3",400,0
2001,"39109","66027","3",1000,0
2001,"39109","66027","3",2000,0
2001,"39109","66027","3",5000,0
2001,"39109","66027","3",10000,0
2001,"39111","66080","3",200,0
2001,"39111","66080","3",400,0
2001,"39111","66080","3",1000,0
2001,"39111","66080","3",2000,5
2001,"39111","66080","3",5000,10
2001,"39111","66080","3",10000,23
2001,"39111","66081","3",200,0
2001,"39111","66081","3",400,0
2001,"39111","66081","3",1000,0
2001,"39111","66081","3",2000,0
2001,"39111","66081","3",5000,0
2001,"39111","66081","3",10000,24
2001,"39111","66181","3",200,0
2001,"39111","66181","3",400,0
2001,"39111","66181","3",1000,0
2001,"39111","66181","3",2000,0
2001,"39111","66181","3",5000,0
2001,"39111","66181","3",10000,24
2001,"39113","66058","3",200,0
2001,"39113","66058","3",400,0
2001,"39113","66058","3",1000,0
2001,"39113","66058","3",2000,0
2001,"39113","66058","3",5000,0
2001,"39113","66058","3",10000,58
2001,"39113","66159","3",200,0
2001,"39113","66159","3",400,9
2001,"39113","66159","3",1000,30
2001,"39113","66159","3",2000,159
2001,"39113","66159","3",5000,296
2001,"39113","66159","3",10000,368
2001,"39115","66081","3",200,0
2001,"39115","66081","3",400,0
2001,"39115","66081","3",1000,0
2001,"39115","66081","3",2000,0
2001,"39115","66081","3",5000,6
2001,"39115","66081","3",10000,29
2001,"39115","66082","3",200,0
2001,"39115","66082","3",400,0
2001,"39115","66082","3",1000,0
2001,"39115","66082","3",2000,0
2001,"39115","66082","3",5000,15
2001,"39115","66082","3",10000,33
2001,"39115","66181","3",200,0
2001,"39115","66181","3",400,0
2001,"39115","66181","3",1000,0
2001,"39115","66181","3",2000,0
2001,"39115","66181","3",5000,6
2001,"39115","66181","3",10000,24
2001,"39115","66906","3",200,0
2001,"39115","66906","3",400,0
2001,"39115","66906","3",1000,0
2001,"39115","66906","3",2000,0
2001,"39115","66906","3",5000,0
2001,"39115","66906","3",10000,22
2001,"39117","66034","3",200,0
2001,"39117","66034","3",400,0
2001,"39117","66034","3",1000,0
2001,"39117","66034","3",2000,0
2001,"39117","66034","3",5000,0
2001,"39117","66034","3",10000,0
2001,"39117","66039","3",200,0
2001,"39117","66039","3",400,0
2001,"39117","66039","3",1000,0
2001,"39117","66039","3",2000,0
2001,"39117","66039","3",5000,0
2001,"39117","66039","3",10000,0
2001,"39117","66042","3",200,0
2001,"39117","66042","3",400,0
2001,"39117","66042","3",1000,0
2001,"39117","66042","3",2000,0
2001,"39117","66042","3",5000,0
2001,"39117","66042","3",10000,0
2001,"39117","66141","3",200,0
2001,"39117","66141","3",400,0
2001,"39117","66141","3",1000,0
2001,"39117","66141","3",2000,0
2001,"39117","66141","3",5000,0
2001,"39117","66141","3",10000,0
2001,"39119","66043","3",200,0
2001,"39119","66043","3",400,0
2001,"39119","66043","3",1000,40
2001,"39119","66043","3",2000,56
2001,"39119","66043","3",5000,102
2001,"39119","66043","3",10000,258
2001,"39119","66049","3",200,0
2001,"39119","66049","3",400,0
2001,"39119","66049","3",1000,0
2001,"39119","66049","3",2000,5
2001,"39119","66049","3",5000,5
2001,"39119","66049","3",10000,290
2001,"39119","66075","3",200,0
2001,"39119","66075","3",400,0
2001,"39119","66075","3",1000,0
2001,"39119","66075","3",2000,0
2001,"39119","66075","3",5000,0
2001,"39119","66075","3",10000,56
2001,"39119","66083","3",200,0
2001,"39119","66083","3",400,0
2001,"39119","66083","3",1000,0
2001,"39119","66083","3",2000,0
2001,"39119","66083","3",5000,397
2001,"39119","66083","3",10000,474
2001,"39121","66081","3",200,0
2001,"39121","66081","3",400,0
2001,"39121","66081","3",1000,0
2001,"39121","66081","3",2000,24
2001,"39121","66081","3",5000,305
2001,"39121","66081","3",10000,1256
2001,"39121","66083","3",200,0
2001,"39121","66083","3",400,0
2001,"39121","66083","3",1000,0
2001,"39121","66083","3",2000,0
2001,"39121","66083","3",5000,0
2001,"39121","66083","3",10000,380
2001,"39121","66181","3",200,0
2001,"39121","66181","3",400,0
2001,"39121","66181","3",1000,1
2001,"39121","66181","3",2000,29
2001,"39121","66181","3",5000,408
2001,"39121","66181","3",10000,1334
2001,"39123","66006","3",200,0
2001,"39123","66006","3",400,0
2001,"39123","66006","3",1000,10
2001,"39123","66006","3",2000,11
2001,"39123","66006","3",5000,53
2001,"39123","66006","3",10000,1272
2001,"39123","66107","3",200,0
2001,"39123","66107","3",400,66
2001,"39123","66107","3",1000,521
2001,"39123","66107","3",2000,587
2001,"39123","66107","3",5000,2903
2001,"39123","66107","3",10000,3185
2001,"39123","66113","3",200,0
2001,"39123","66113","3",400,0
2001,"39123","66113","3",1000,0
2001,"39123","66113","3",2000,0
2001,"39123","66113","3",5000,0
2001,"39123","66113","3",10000,217
2001,"39125","66003","3",200,0
2001,"39125","66003","3",400,0
2001,"39125","66003","3",1000,0
2001,"39125","66003","3",2000,0
2001,"39125","66003","3",5000,0
2001,"39125","66003","3",10000,29
2001,"39127","66043","3",200,0
2001,"39127","66043","3",400,0
2001,"39127","66043","3",1000,0
2001,"39127","66043","3",2000,0
2001,"39127","66043","3",5000,0
2001,"39127","66043","3",10000,0
2001,"39127","66075","3",200,0
2001,"39127","66075","3",400,0
2001,"39127","66075","3",1000,0
2001,"39127","66075","3",2000,203
2001,"39127","66075","3",5000,247
2001,"39127","66075","3",10000,324
2001,"39127","66076","3",200,0
2001,"39127","66076","3",400,0
2001,"39127","66076","3",1000,0
2001,"39127","66076","3",2000,0
2001,"39127","66076","3",5000,0
2001,"39127","66076","3",10000,0
2001,"39129","66067","3",200,0
2001,"39129","66067","3",400,0
2001,"39129","66067","3",1000,0
2001,"39129","66067","3",2000,0
2001,"39129","66067","3",5000,0
2001,"39129","66067","3",10000,16
2001,"39129","66072","3",200,0
2001,"39129","66072","3",400,0
2001,"39129","66072","3",1000,0
2001,"39129","66072","3",2000,0
2001,"39129","66072","3",5000,0
2001,"39129","66072","3",10000,0
2001,"39129","66074","3",200,0
2001,"39129","66074","3",400,0
2001,"39129","66074","3",1000,0
2001,"39129","66074","3",2000,0
2001,"39129","66074","3",5000,0
2001,"39129","66074","3",10000,0
2001,"39129","66166","3",200,0
2001,"39129","66166","3",400,0
2001,"39129","66166","3",1000,0
2001,"39129","66166","3",2000,0
2001,"39129","66166","3",5000,6
2001,"39129","66166","3",10000,12
2001,"39129","66904","3",200,0
2001,"39129","66904","3",400,0
2001,"39129","66904","3",1000,0
2001,"39129","66904","3",2000,0
2001,"39129","66904","3",5000,0
2001,"39129","66904","3",10000,0
2001,"39131","66074","3",200,0
2001,"39131","66074","3",400,0
2001,"39131","66074","3",1000,0
2001,"39131","66074","3",2000,0
2001,"39131","66074","3",5000,0
2001,"39131","66074","3",10000,630
2001,"39131","66087","3",200,0
2001,"39131","66087","3",400,0
2001,"39131","66087","3",1000,0
2001,"39131","66087","3",2000,0
2001,"39131","66087","3",5000,0
2001,"39131","66087","3",10000,0
2001,"39131","66905","3",200,0
2001,"39131","66905","3",400,0
2001,"39131","66905","3",1000,0
2001,"39131","66905","3",2000,0
2001,"39131","66905","3",5000,0
2001,"39131","66905","3",10000,237
2001,"39131","66907","3",200,23
2001,"39131","66907","3",400,45
2001,"39131","66907","3",1000,205
2001,"39131","66907","3",2000,454
2001,"39131","66907","3",5000,879
2001,"39131","66907","3",10000,1042
2001,"39133","66015","3",200,0
2001,"39133","66015","3",400,0
2001,"39133","66015","3",1000,13
2001,"39133","66015","3",2000,69
2001,"39133","66015","3",5000,255
2001,"39133","66015","3",10000,389
2001,"39133","66018","3",200,0
2001,"39133","66018","3",400,0
2001,"39133","66018","3",1000,0
2001,"39133","66018","3",2000,0
2001,"39133","66018","3",5000,0
2001,"39133","66018","3",10000,48
2001,"39133","66022","3",200,0
2001,"39133","66022","3",400,0
2001,"39133","66022","3",1000,0
2001,"39133","66022","3",2000,46
2001,"39133","66022","3",5000,105
2001,"39133","66022","3",10000,131
2001,"39133","66116","3",200,3
2001,"39133","66116","3",400,11
2001,"39133","66116","3",1000,131
2001,"39133","66116","3",2000,246
2001,"39133","66116","3",5000,742
2001,"39133","66116","3",10000,916
2001,"39135","66058","3",200,0
2001,"39135","66058","3",400,0
2001,"39135","66058","3",1000,0
2001,"39135","66058","3",2000,0
2001,"39135","66058","3",5000,0
2001,"39135","66058","3",10000,0
2001,"39135","66060","3",200,0
2001,"39135","66060","3",400,0
2001,"39135","66060","3",1000,0
2001,"39135","66060","3",2000,0
2001,"39135","66060","3",5000,0
2001,"39135","66060","3",10000,0
2001,"39135","66159","3",200,0
2001,"39135","66159","3",400,0
2001,"39135","66159","3",1000,0
2001,"39135","66159","3",2000,0
2001,"39135","66159","3",5000,0
2001,"39135","66159","3",10000,0
2001,"39137","66002","3",200,0
2001,"39137","66002","3",400,5
2001,"39137","66002","3",1000,8
2001,"39137","66002","3",2000,38
2001,"39137","66002","3",5000,261
2001,"39137","66002","3",10000,647
2001,"39137","66025","3",200,0
2001,"39137","66025","3",400,6
2001,"39137","66025","3",1000,11
2001,"39137","66025","3",2000,11
2001,"39137","66025","3",5000,11
2001,"39137","66025","3",10000,42
2001,"39139","66011","3",200,0
2001,"39139","66011","3",400,0
2001,"39139","66011","3",1000,0
2001,"39139","66011","3",2000,0
2001,"39139","66011","3",5000,0
2001,"39139","66011","3",10000,8
2001,"39139","66039","3",200,0
2001,"39139","66039","3",400,0
2001,"39139","66039","3",1000,0
2001,"39139","66039","3",2000,0
2001,"39139","66039","3",5000,6
2001,"39139","66039","3",10000,6
2001,"39139","66113","3",200,0
2001,"39139","66113","3",400,0
2001,"39139","66113","3",1000,0
2001,"39139","66113","3",2000,0
2001,"39139","66113","3",5000,0
2001,"39139","66113","3",10000,0
2001,"39139","66908","3",200,0
2001,"39139","66908","3",400,0
2001,"39139","66908","3",1000,0
2001,"39139","66908","3",2000,0
2001,"39139","66908","3",5000,0
2001,"39139","66908","3",10000,6
2001,"39141","66072","3",200,0
2001,"39141","66072","3",400,0
2001,"39141","66072","3",1000,0
2001,"39141","66072","3",2000,0
2001,"39141","66072","3",5000,0
2001,"39141","66072","3",10000,0
2001,"39141","66074","3",200,0
2001,"39141","66074","3",400,0
2001,"39141","66074","3",1000,0
2001,"39141","66074","3",2000,15
2001,"39141","66074","3",5000,144
2001,"39141","66074","3",10000,303
2001,"39141","66165","3",200,0
2001,"39141","66165","3",400,0
2001,"39141","66165","3",1000,0
2001,"39141","66165","3",2000,0
2001,"39141","66165","3",5000,0
2001,"39141","66165","3",10000,0
2001,"39141","66904","3",200,0
2001,"39141","66904","3",400,0
2001,"39141","66904","3",1000,0
2001,"39141","66904","3",2000,0
2001,"39141","66904","3",5000,0
2001,"39141","66904","3",10000,0
2001,"39141","66905","3",200,0
2001,"39141","66905","3",400,0
2001,"39141","66905","3",1000,0
2001,"39141","66905","3",2000,0
2001,"39141","66905","3",5000,59
2001,"39141","66905","3",10000,557
2001,"39141","66907","3",200,0
2001,"39141","66907","3",400,0
2001,"39141","66907","3",1000,0
2001,"39141","66907","3",2000,34
2001,"39141","66907","3",5000,64
2001,"39141","66907","3",10000,320
2001,"39143","66006","3",200,10
2001,"39143","66006","3",400,26
2001,"39143","66006","3",1000,575
2001,"39143","66006","3",2000,2910
2001,"39143","66006","3",5000,4071
2001,"39143","66006","3",10000,6395
2001,"39143","66107","3",200,0
2001,"39143","66107","3",400,0
2001,"39143","66107","3",1000,0
2001,"39143","66107","3",2000,0
2001,"39143","66107","3",5000,0
2001,"39143","66107","3",10000,2644
2001,"39143","66113","3",200,0
2001,"39143","66113","3",400,0
2001,"39143","66113","3",1000,0
2001,"39143","66113","3",2000,0
2001,"39143","66113","3",5000,162
2001,"39143","66113","3",10000,664
2001,"39145","66087","3",200,0
2001,"39145","66087","3",400,0
2001,"39145","66087","3",1000,0
2001,"39145","66087","3",2000,44
2001,"39145","66087","3",5000,66
2001,"39145","66087","3",10000,243
2001,"39145","66901","3",200,0
2001,"39145","66901","3",400,0
2001,"39145","66901","3",1000,0
